position,mean_energy_mj,std_energy_mj,min_energy_mj,max_energy_mj,count,phase
279,1384.3778,159.5261,1032.975,1854.1,95,decode
280,1391.5496,168.4344,1053.825,1732.75,95,decode
281,1381.259,154.6934,1029.8718,1746.925,95,decode
282,1395.3418,197.464,1031.925,1947.775,95,decode
283,1356.5783,159.13,1063.6,1750.6,95,decode
284,1390.5391,191.2378,1048.45,1689.6,95,decode
285,1371.1043,167.4909,1089.5,1849.525,95,decode
286,1367.1601,159.8913,1047.25,1753.425,95,decode
287,1366.9477,176.4878,1055.6923,1703.425,95,decode
288,1389.9281,181.6261,1032.6,1805.25,95,decode
289,1360.8842,141.3151,1053.775,1716.675,95,decode
290,1395.9287,186.044,1028.925,1759.35,95,decode
291,1382.1599,161.213,1041.975,1885.6,95,decode
292,1350.9388,157.4302,1064.95,1743.325,95,decode
293,1422.3191,199.6735,1060.925,2082.475,95,decode
294,1392.4436,165.6699,1067.2,1834.075,95,decode
295,1422.8203,170.3292,1045.6,1872.175,95,decode
296,1377.099,166.591,1015.0,1731.925,95,decode
297,1405.9996,179.3289,1062.075,1871.0,95,decode
298,1399.9405,166.9476,1060.9,1682.7,95,decode
299,1422.4232,183.1132,1059.1,1745.85,95,decode
300,1386.036,161.0381,1065.475,1915.15,95,decode
301,1389.2639,174.809,1070.175,1870.1,95,decode
302,1374.622,166.5451,1026.175,1695.525,95,decode
303,1392.9967,189.458,1084.35,1812.75,95,decode
304,1380.6437,141.6088,1064.925,1693.475,95,decode
305,1362.912,147.8004,1062.325,1799.525,95,decode
306,1415.162,193.2178,1056.25,1881.175,95,decode
307,1447.5973,245.4139,1080.725,1870.1,95,decode
308,1340.52,156.903,1072.25,1675.25,95,decode
309,1416.8915,222.37,1037.575,1844.9,95,decode
310,1373.489,158.4001,1058.8,1741.55,95,decode
311,1346.8058,158.0098,1043.575,1776.575,95,decode
312,1385.77,185.0432,1065.55,1847.725,95,decode
313,1354.8899,162.8489,1053.9,1807.425,95,decode
314,1373.3575,198.1316,1068.0513,1680.125,95,decode
315,1414.3078,196.0731,1032.975,1928.75,95,decode
316,1361.5833,158.5524,1082.725,1833.525,95,decode
317,1372.5408,152.7944,1075.175,1766.925,95,decode
318,1388.1554,171.5461,1029.8718,1765.175,95,decode
319,1364.2267,171.4498,1049.75,1789.3,95,decode
320,1374.6568,170.8208,1048.45,1758.8,95,decode
321,1392.186,156.2175,1056.4872,1912.075,95,decode
322,1384.4747,164.6436,1074.675,1813.4,95,decode
323,1351.2911,166.103,1032.6,1772.425,95,decode
324,1390.9753,178.309,1064.675,1865.225,95,decode
325,1368.7031,165.6761,1028.925,1750.025,95,decode
326,1361.4689,142.8361,1082.5,1759.85,95,decode
327,1387.709,190.9151,1041.975,1907.5,95,decode
328,1356.9595,165.1791,1060.925,1752.0,95,decode
329,1375.5142,154.5907,1064.95,1761.15,95,decode
330,1404.9643,187.7288,1078.75,2082.475,95,decode
331,1350.4898,172.8145,1015.0,1765.125,95,decode
332,1354.5465,150.2752,1045.6,1769.525,95,decode
333,1375.6234,181.151,1060.9,1933.25,95,decode
334,1371.1137,161.3083,1062.075,1764.175,95,decode
335,1357.2502,154.132,1059.1,1775.1,95,decode
336,1378.2641,195.9609,1065.475,1751.4,95,decode
337,1365.743,145.3332,1026.175,1751.35,95,decode
338,1372.0003,164.9905,1035.975,1765.025,95,decode
339,1385.3671,170.6451,1075.125,1790.25,95,decode
340,1365.0012,148.1615,1064.925,1706.175,95,decode
341,1390.3626,172.3969,1062.325,1729.8,95,decode
342,1359.5517,184.6665,1056.25,1786.05,95,decode
343,1385.5046,168.357,1080.725,1696.625,95,decode
344,1365.3107,172.4747,1067.55,1761.65,95,decode
345,1360.4638,162.5856,1069.7692,1776.875,95,decode
346,1352.4521,150.3658,1037.575,1757.2,95,decode
347,1367.5307,175.553,1061.45,1784.025,95,decode
348,1366.6835,172.3204,1093.175,1849.875,95,decode
349,1347.8749,148.3477,1070.7,1695.9,95,decode
350,1346.5305,160.8782,1032.975,1694.55,95,decode
351,1360.7605,165.8091,1074.45,1926.475,95,decode
352,1374.763,173.9938,1053.825,1738.7,95,decode
353,1322.2552,157.321,1031.925,1688.55,95,decode
354,1380.8927,171.2996,1029.8718,1802.075,95,decode
355,1341.4991,147.3597,1048.45,1796.95,95,decode
356,1346.3591,144.2452,1049.75,1718.275,95,decode
357,1394.7007,187.4791,1056.4872,1813.975,95,decode
358,1351.3127,139.9001,1094.425,1730.125,95,decode
359,1374.5937,187.5506,1032.6,1754.05,95,decode
360,1375.967,173.1777,1047.25,1936.025,95,decode
361,1348.4118,149.3858,1028.925,1697.75,95,decode
362,1344.9622,173.0779,1041.975,1684.725,95,decode
363,1357.5642,168.1515,1042.45,1808.45,95,decode
364,1346.2227,165.098,1057.625,1723.075,95,decode
365,1338.7287,152.5262,1062.125,1746.175,95,decode
366,1378.4997,194.4196,1078.75,1856.125,95,decode
367,1351.7763,151.5878,1068.45,2082.475,95,decode
368,1351.0365,158.1867,1015.0,1804.6,95,decode
369,1345.2604,172.1665,1058.625,1926.375,95,decode
370,1353.8226,152.6725,1059.1,1866.1,95,decode
371,1363.8543,162.5588,1065.475,1738.65,95,decode
372,1345.0744,160.5701,1069.55,1805.475,95,decode
373,1354.8112,150.4712,1026.175,1750.05,95,decode
374,1355.1577,149.4738,1084.35,1696.5,95,decode
375,1379.8679,167.1361,1064.925,1789.575,95,decode
376,1341.5783,161.254,1062.325,1743.1,95,decode
377,1343.9417,159.3361,1056.25,1786.375,95,decode
378,1376.9705,178.4612,1070.6,1823.75,95,decode
379,1337.8885,168.3787,1072.25,1705.625,95,decode
380,1357.9733,163.8864,1073.05,1751.925,95,decode
381,1376.1207,209.4175,1058.8,1964.55,95,decode
382,1345.2431,152.8623,1069.7692,1748.8,95,decode
383,1359.7803,175.2595,1037.575,1692.35,95,decode
384,1360.0316,170.8981,1065.55,1848.95,95,decode
385,1336.7221,153.3987,1091.75,1807.925,95,decode
386,1370.3809,154.771,1032.975,1726.675,95,decode
387,1374.8702,183.7166,1053.9,1759.4,95,decode
388,1359.5506,154.7619,1074.45,1766.1,95,decode
389,1348.9808,157.0414,1053.825,1796.75,95,decode
390,1354.9363,171.5998,1031.925,1781.75,95,decode
391,1342.1276,158.2681,1029.8718,1752.325,95,decode
392,1356.5211,143.4173,1049.75,1802.525,95,decode
393,1364.7151,187.0396,1067.05,1856.15,95,decode
394,1346.1552,159.3986,1032.6,1748.4,95,decode
395,1352.4431,172.5464,1083.375,1811.6,95,decode
396,1350.2091,195.9856,1028.925,1903.725,95,decode
397,1331.3261,150.6918,1053.775,1816.975,95,decode
398,1337.0458,151.7042,1041.975,1740.45,95,decode
399,1390.8219,209.5757,1060.925,1803.475,95,decode
400,1361.2336,143.1341,1042.45,1758.225,95,decode
401,1350.3786,163.775,1062.125,1813.1,95,decode
402,1358.5962,170.0535,1064.95,1980.275,95,decode
403,1350.3159,159.8658,1078.75,1766.675,95,decode
404,1355.249,147.6991,1063.05,1674.4,95,decode
405,1372.3702,204.5601,1015.0,2082.475,95,decode
406,1332.858,151.7175,1059.1,1809.15,95,decode
407,1355.977,150.9443,1060.9,1765.875,95,decode
408,1359.9585,189.9136,1026.175,2126.025,95,decode
409,1351.5953,169.2978,1069.475,1772.3,95,decode
410,1335.5348,159.962,1035.975,1765.275,95,decode
411,1383.7375,242.6686,1084.35,1850.25,95,decode
412,1329.5957,151.0424,1064.925,1760.275,95,decode
413,1356.0353,174.9637,1062.325,1727.425,95,decode
414,1360.6695,169.9617,1056.25,1924.925,95,decode
415,1340.9965,157.8819,1070.6,1777.625,95,decode
416,1383.5115,186.832,1077.9231,1804.975,95,decode
417,1411.7502,212.3436,1073.05,1873.825,95,decode
418,1346.9922,149.7442,1058.8,1734.55,95,decode
419,1386.1716,163.9819,1037.575,1770.5,95,decode
420,1360.5712,154.6962,1043.575,1768.475,95,decode
421,1364.6147,152.9238,1032.975,1734.8,95,decode
422,1430.7883,220.2431,1082.725,1786.375,95,decode
423,1365.0184,152.2192,1053.9,1818.725,95,decode
424,1371.5363,156.7306,1068.0513,1924.75,95,decode
425,1369.3241,145.3452,1053.825,1807.525,95,decode
426,1371.1049,142.7113,1048.45,1811.925,95,decode
427,1350.1336,146.7468,1031.925,1732.325,95,decode
428,1382.1389,179.5382,1029.8718,1779.175,95,decode
429,1335.2862,151.166,1049.75,1815.9,95,decode
430,1371.0128,137.5628,1088.325,1717.4,95,decode
431,1393.444,170.7849,1032.6,1722.525,95,decode
432,1375.7178,142.0975,1074.675,1773.975,95,decode
433,1347.5814,146.601,1028.925,1789.2,95,decode
434,1376.7393,179.5649,1053.775,2139.25,95,decode
435,1355.0874,164.1523,1076.6,1901.95,95,decode
436,1366.9494,135.9592,1060.925,1747.3,95,decode
437,1393.4518,181.6779,1042.45,1791.875,95,decode
438,1367.9619,148.4895,1062.125,1851.3,95,decode
