round,decode_step,position,step_energy_mj,active_requests,per_token_energy_mj
1,4454,4454,75233.9996,12,6269.5
1,4455,4455,73809.0,12,6150.75
1,4456,4456,72801.0001,12,6066.75
1,4457,4457,78355.9998,12,6529.6667
1,4458,4458,74588.0001,12,6215.6667
1,4459,4459,72144.0002,12,6012.0
1,4460,4460,75567.0002,12,6297.25
1,4461,4461,79149.9997,12,6595.8333
1,4462,4462,73726.0001,12,6143.8333
1,4463,4463,73107.0001,12,6092.25
1,4464,4464,75077.9998,12,6256.5
1,4465,4465,76231.0001,12,6352.5833
1,4466,4466,74320.0001,12,6193.3333
1,4467,4467,72838.0002,12,6069.8333
1,4468,4468,72750.9998,12,6062.5833
1,4469,4469,77784.0,12,6482.0
1,4470,4470,74939.0,12,6244.9167
1,4471,4471,72956.0,12,6079.6667
1,4472,4472,73837.0,12,6153.0833
1,4473,4473,75484.9998,12,6290.4166
1,4474,4474,72644.0001,12,6053.6667
1,4475,4475,75482.0,12,6290.1667
1,4476,4476,78534.0,12,6544.5
1,4477,4477,74358.0,12,6196.5
1,4478,4478,72628.9999,12,6052.4167
1,4479,4479,73933.9999,12,6161.1667
1,4480,4480,79001.0002,12,6583.4167
1,4481,4481,74780.0001,12,6231.6667
1,4482,4482,72589.0,12,6049.0833
1,4483,4483,73894.0001,12,6157.8333
1,4484,4484,79199.9999,12,6600.0
1,4485,4485,75280.0,12,6273.3333
1,4486,4486,73253.9999,12,6104.5
1,4487,4487,74133.0,12,6177.75
1,4488,4488,79320.9999,12,6610.0833
1,4489,4489,73921.9999,12,6160.1667
1,4490,4490,73111.0001,12,6092.5833
1,4491,4491,73860.0,12,6155.0
1,4492,4492,80010.0001,12,6667.5
1,4493,4493,73573.0,12,6131.0833
1,4494,4494,72643.0,12,6053.5833
1,4495,4495,74647.0,12,6220.5833
1,4496,4496,79200.0002,12,6600.0
1,4497,4497,74091.0,12,6174.25
1,4498,4498,73309.9999,12,6109.1667
1,4499,4499,72979.0001,12,6081.5833
1,4500,4500,78534.9998,12,6544.5833
1,4501,4501,75533.9997,12,6294.5
1,4502,4502,73412.0004,12,6117.6667
1,4503,4503,73663.0001,12,6138.5833
1,4504,4504,79936.9998,12,6661.4166
1,4505,4505,75272.0002,12,6272.6667
1,4506,4506,75717.0,12,6309.75
1,4507,4507,73523.0,12,6126.9167
1,4508,4508,74642.0001,12,6220.1667
1,4509,4509,78612.0001,12,6551.0
1,4510,4510,73547.9996,12,6129.0
1,4511,4511,73469.0003,12,6122.4167
1,4512,4512,73091.0,12,6090.9167
1,4513,4513,78883.9999,12,6573.6667
1,4514,4514,73862.0002,12,6155.1667
1,4515,4515,73325.9997,12,6110.5
1,4516,4516,72257.9999,12,6021.5
1,4517,4517,78233.0002,12,6519.4167
1,4518,4518,74303.0,12,6191.9167
1,4519,4519,74489.0,12,6207.4167
1,4520,4520,74159.0,12,6179.9167
1,4521,4521,77361.9999,12,6446.8333
1,4522,4522,73698.0001,12,6141.5
1,4523,4523,79331.0,12,6610.9167
1,4524,4524,74370.9999,12,6197.5833
1,4525,4525,72564.9999,12,6047.0833
1,4526,4526,73940.0001,12,6161.6667
1,4527,4527,79167.0001,12,6597.25
1,4528,4528,75429.9999,12,6285.8333
1,4529,4529,73238.0,12,6103.1667
1,4530,4530,74426.9999,12,6202.25
1,4531,4531,79149.0,12,6595.75
1,4532,4532,74963.9999,12,6247.0
1,4533,4533,74025.9999,12,6168.8333
1,4534,4534,74295.0,12,6191.25
1,4535,4535,78391.0,12,6532.5833
1,4536,4536,74630.0,12,6219.1667
1,4537,4537,73532.9999,12,6127.75
1,4538,4538,74770.0,12,6230.8333
1,4539,4539,78285.9999,12,6523.8333
1,4540,4540,74332.0003,12,6194.3334
1,4541,4541,73957.9998,12,6163.1667
1,4542,4542,74938.0002,12,6244.8334
1,4543,4543,77957.0,12,6496.4167
1,4544,4544,80235.9998,12,6686.3333
1,4545,4545,73740.0,12,6145.0
1,4546,4546,73192.9998,12,6099.4167
1,4547,4547,76964.0001,12,6413.6667
1,4548,4548,75122.9999,12,6260.25
1,4549,4549,75668.0,12,6305.6667
1,4550,4550,75752.0,12,6312.6667
1,4551,4551,72963.9997,12,6080.3333
1,4552,4552,75143.0,12,6261.9167
1,4553,4553,78948.9999,12,6579.0833
1,4554,4554,75533.0002,12,6294.4167
1,4555,4555,72911.9999,12,6076.0
1,4556,4556,74168.0,12,6180.6667
1,4557,4557,78769.0001,12,6564.0833
1,4558,4558,75722.9999,12,6310.25
1,4559,4559,73741.9997,12,6145.1666
1,4560,4560,74719.0001,12,6226.5833
1,4561,4561,78200.0,12,6516.6667
1,4562,4562,74683.9997,12,6223.6666
1,4563,4563,72955.0,12,6079.5833
1,4564,4564,73863.9998,12,6155.3333
1,4565,4565,79525.0002,12,6627.0834
1,4566,4566,74978.9999,12,6248.25
1,4567,4567,73992.9999,12,6166.0833
1,4568,4568,73810.0001,12,6150.8333
1,4569,4569,78283.0,12,6523.5833
1,4570,4570,75545.0001,12,6295.4167
1,4571,4571,73619.9999,12,6135.0
1,4572,4572,75423.0,12,6285.25
1,4573,4573,78504.0001,12,6542.0
1,4574,4574,75357.0001,12,6279.75
1,4575,4575,74617.9999,12,6218.1667
1,4576,4576,73995.0001,12,6166.25
1,4577,4577,76362.9998,12,6363.5833
1,4578,4578,77320.9999,12,6443.4167
1,4579,4579,77713.0002,12,6476.0833
1,4580,4580,76009.9999,12,6334.1667
1,4581,4581,73401.0,12,6116.75
1,4582,4582,73048.9999,12,6087.4167
1,4583,4583,78107.0,12,6508.9167
1,4584,4584,74815.0002,12,6234.5833
1,4585,4585,72893.0,12,6074.4167
1,4586,4586,74803.0,12,6233.5833
1,4587,4587,74205.9997,12,6183.8333
1,4588,4588,77495.0002,12,6457.9167
1,4589,4589,79624.9999,12,6635.4167
1,4590,4590,76538.0001,12,6378.1667
1,4591,4591,74465.0,12,6205.4167
1,4592,4592,72795.0002,12,6066.25
1,4593,4593,78411.0,12,6534.25
1,4594,4594,76816.0001,12,6401.3333
1,4595,4595,73694.9999,12,6141.25
1,4596,4596,74001.9996,12,6166.8333
1,4597,4597,79396.0001,12,6616.3333
1,4598,4598,76104.0,12,6342.0
1,4599,4599,73535.0002,12,6127.9167
1,4600,4600,73156.9999,12,6096.4167
1,4601,4601,78542.0001,12,6545.1667
1,4602,4602,76877.0,12,6406.4167
1,4603,4603,73012.9998,12,6084.4166
1,4604,4604,74173.0002,12,6181.0834
1,4605,4605,79570.9999,12,6630.9167
1,4606,4606,76408.0001,12,6367.3333
1,4607,4607,74814.0,12,6234.5
1,4608,4608,74128.9998,12,6177.4167
1,4609,4609,79419.0001,12,6618.25
1,4610,4610,77109.9999,12,6425.8333
1,4611,4611,74955.0002,12,6246.25
1,4612,4612,74726.0001,12,6227.1667
1,4613,4613,77449.9998,12,6454.1667
1,4614,4614,78567.0002,12,6547.25
1,4615,4615,74991.0001,12,6249.25
1,4616,4616,73603.9999,12,6133.6667
1,4617,4617,74770.0,12,6230.8333
1,4618,4618,78886.9998,12,6573.9167
1,4619,4619,74800.0002,12,6233.3333
1,4620,4620,72468.9999,12,6039.0833
1,4621,4621,73012.9999,12,6084.4167
1,4622,4622,78285.0,12,6523.75
1,4623,4623,73841.0002,12,6153.4167
1,4624,4624,73748.9998,12,6145.75
1,4625,4625,74389.0001,12,6199.0833
1,4626,4626,79441.0,12,6620.0833
1,4627,4627,75807.9997,12,6317.3333
1,4628,4628,76734.9999,12,6394.5833
1,4629,4629,76320.0003,12,6360.0
1,4630,4630,72929.9999,12,6077.5
1,4631,4631,74622.0002,12,6218.5
1,4632,4632,78405.9999,12,6533.8333
1,4633,4633,75539.0003,12,6294.9167
1,4634,4634,73447.9997,12,6120.6666
1,4635,4635,74591.9999,12,6216.0
1,4636,4636,76861.0001,12,6405.0833
1,4637,4637,76377.0001,12,6364.75
1,4638,4638,74312.9998,12,6192.75
1,4639,4639,74802.9999,12,6233.5833
1,4640,4640,78920.0003,12,6576.6667
1,4641,4641,76477.9999,12,6373.1667
1,4642,4642,74570.0001,12,6214.1667
1,4643,4643,74549.9997,12,6212.5
1,4644,4644,78608.0,12,6550.6667
1,4645,4645,77711.0,12,6475.9167
1,4646,4646,77356.9999,12,6446.4167
1,4647,4647,78325.0,12,6527.0833
1,4648,4648,76260.0001,12,6355.0
1,4649,4649,76675.0,12,6389.5833
1,4650,4650,77152.9999,12,6429.4167
1,4651,4651,77496.0001,12,6458.0
1,4652,4652,76723.9999,12,6393.6667
1,4653,4653,79289.0,12,6607.4167
1,4654,4654,77063.0002,12,6421.9167
1,4655,4655,77502.9999,12,6458.5833
1,4656,4656,77737.0,12,6478.0833
1,4657,4657,79515.0,12,6626.25
1,4658,4658,76777.0,12,6398.0833
1,4659,4659,77508.0001,12,6459.0
1,4660,4660,78114.0,12,6509.5
1,4661,4661,77842.0001,12,6486.8333
1,4662,4662,79444.0,12,6620.3333
1,4663,4663,77785.0,12,6482.0833
1,4664,4664,76082.9999,12,6340.25
1,4665,4665,76531.9999,12,6377.6667
1,4666,4666,76951.0001,12,6412.5833
1,4667,4667,76864.0,12,6405.3333
1,4668,4668,78775.0001,12,6564.5833
1,4669,4669,76375.9998,12,6364.6667
1,4670,4670,76641.0,12,6386.75
1,4671,4671,75309.9999,12,6275.8333
1,4672,4672,74240.0002,12,6186.6667
1,4673,4673,72894.0004,12,6074.5
1,4674,4674,74408.0,12,6200.6667
1,4675,4675,73517.0001,12,6126.4167
1,4676,4676,74563.0001,12,6213.5833
1,4677,4677,78391.0,12,6532.5833
1,4678,4678,76959.0,12,6413.25
1,4679,4679,79845.0,12,6653.75
1,4680,4680,79395.9999,12,6616.3333
1,4681,4681,74015.0001,12,6167.9167
1,4682,4682,72646.9998,12,6053.9167
1,4683,4683,75835.0002,12,6319.5833
1,4684,4684,79796.9998,12,6649.75
1,4685,4685,75795.0004,12,6316.25
1,4686,4686,73655.9999,12,6138.0
1,4687,4687,73597.9998,12,6133.1667
1,4688,4688,77056.0001,12,6421.3333
1,4689,4689,77145.9999,12,6428.8333
1,4690,4690,78161.0,12,6513.4167
1,4691,4691,74591.9999,12,6216.0
1,4692,4692,74048.0002,12,6170.6667
1,4693,4693,76591.0001,12,6382.5833
1,4694,4694,78630.9999,12,6552.5833
1,4695,4695,73295.0,12,6107.9167
1,4696,4696,75865.0,12,6322.0833
1,4697,4697,74273.9999,12,6189.5
1,4698,4698,75609.0002,12,6300.75
1,4699,4699,78098.0,12,6508.1667
1,4700,4700,76013.9999,12,6334.5
1,4701,4701,74735.9999,12,6228.0
1,4702,4702,74617.9998,12,6218.1666
1,4703,4703,77169.0003,12,6430.75
1,4704,4704,78964.0,12,6580.3333
1,4705,4705,76616.9999,12,6384.75
1,4706,4706,75392.0,12,6282.6667
1,4707,4707,73495.0001,12,6124.5833
1,4708,4708,74972.9998,12,6247.75
1,4709,4709,79376.0002,12,6614.6667
1,4710,4710,76836.0001,12,6403.0
1,4711,4711,73558.9997,12,6129.9166
1,4712,4712,75129.0001,12,6260.75
1,4713,4713,77637.0001,12,6469.75
1,4714,4714,77596.0,12,6466.3333
1,4715,4715,75854.0,12,6321.1667
1,4716,4716,73796.9999,12,6149.75
1,4717,4717,74527.9999,12,6210.6667
1,4718,4718,78952.0001,12,6579.3333
1,4719,4719,73736.0001,12,6144.6667
1,4720,4720,75206.9998,12,6267.25
1,4721,4721,75734.0,12,6311.1667
1,4722,4722,79267.0002,12,6605.5833
1,4723,4723,76298.0,12,6358.1667
1,4724,4724,79288.9999,12,6607.4167
1,4725,4725,74989.0001,12,6249.0833
1,4726,4726,73593.0001,12,6132.75
1,4727,4727,73135.9998,12,6094.6666
1,4728,4728,78376.0002,12,6531.3333
1,4729,4729,72821.9998,12,6068.5
1,4730,4730,74122.0001,12,6176.8333
1,4731,4731,75961.0001,12,6330.0833
1,4732,4732,83739.9999,12,6978.3333
1,4733,4733,77204.0,12,6433.6667
1,4734,4734,76531.9999,12,6377.6667
1,4735,4735,77417.0003,12,6451.4167
1,4736,4736,77009.9998,12,6417.5
1,4737,4737,75037.0001,12,6253.0833
1,4738,4738,74956.0001,12,6246.3333
1,4739,4739,77293.0,12,6441.0833
1,4740,4740,76826.0,12,6402.1667
1,4741,4741,76811.0,12,6400.9167
1,4742,4742,75287.9997,12,6274.0
1,4743,4743,73443.0,12,6120.25
1,4744,4744,76069.0001,12,6339.0833
1,4745,4745,79688.0,12,6640.6667
1,4746,4746,74444.9999,12,6203.75
1,4747,4747,75065.0001,12,6255.4167
1,4748,4748,77258.0,12,6438.1667
1,4749,4749,75126.9999,12,6260.5833
1,4750,4750,76171.9999,12,6347.6667
1,4751,4751,76929.9999,12,6410.8333
1,4752,4752,76543.9999,12,6378.6667
1,4753,4753,74704.9998,12,6225.4167
1,4754,4754,73917.0001,12,6159.75
1,4755,4755,76244.0,12,6353.6667
1,4756,4756,76490.9999,12,6374.25
1,4757,4757,76752.0001,12,6396.0
1,4758,4758,74730.0001,12,6227.5
1,4759,4759,75020.9997,12,6251.75
1,4760,4760,75439.9999,12,6286.6667
1,4761,4761,77113.0,12,6426.0833
1,4762,4762,76962.9999,12,6413.5833
1,4763,4763,76227.0001,12,6352.25
1,4764,4764,75579.9999,12,6298.3333
1,4765,4765,76085.0002,12,6340.4167
1,4766,4766,76537.0001,12,6378.0833
1,4767,4767,78284.9998,12,6523.75
1,4768,4768,77883.0001,12,6490.25
1,4769,4769,78147.0002,12,6512.25
1,4770,4770,77349.0001,12,6445.75
1,4771,4771,78342.9999,12,6528.5833
1,4772,4772,78633.0001,12,6552.75
1,4773,4773,79843.9999,12,6653.6667
1,4774,4774,76625.0,12,6385.4167
1,4775,4775,75688.0001,12,6307.3333
1,4776,4776,73675.9998,12,6139.6666
1,4777,4777,75645.0002,12,6303.75
1,4778,4778,78518.0,12,6543.1667
1,4779,4779,75084.9998,12,6257.0833
1,4780,4780,75157.0002,12,6263.0833
1,4781,4781,77900.0001,12,6491.6667
1,4782,4782,75642.9999,12,6303.5833
1,4783,4783,80381.0,12,6698.4167
1,4784,4784,76795.0001,12,6399.5833
1,4785,4785,78104.0,12,6508.6667
1,4786,4786,78112.0,12,6509.3333
1,4787,4787,76575.0002,12,6381.25
1,4788,4788,74379.9999,12,6198.3333
1,4789,4789,74429.9998,12,6202.5
1,4790,4790,77345.0001,12,6445.4167
1,4791,4791,78389.9996,12,6532.5
1,4792,4792,75656.0001,12,6304.6667
1,4793,4793,73039.0002,12,6086.5833
1,4794,4794,75034.0,12,6252.8333
1,4795,4795,77572.0,12,6464.3333
1,4796,4796,73188.0,12,6099.0
1,4797,4797,74536.9999,12,6211.4167
1,4798,4798,78114.9998,12,6509.5833
1,4799,4799,77040.0002,12,6420.0
1,4800,4800,74622.9999,12,6218.5833
1,4801,4801,75923.0,12,6326.9167
1,4802,4802,75147.0001,12,6262.25
1,4803,4803,75916.9999,12,6326.4167
1,4804,4804,75103.0,12,6258.5833
1,4805,4805,74889.9999,12,6240.8333
1,4806,4806,77528.0001,12,6460.6667
1,4807,4807,76651.0001,12,6387.5833
1,4808,4808,74722.9999,12,6226.9167
1,4809,4809,75209.0001,12,6267.4167
1,4810,4810,76430.9999,12,6369.25
1,4811,4811,77701.0003,12,6475.0834
1,4812,4812,79193.9999,12,6599.5
1,4813,4813,76510.0,12,6375.8333
1,4814,4814,78784.0,12,6565.3333
1,4815,4815,80415.9997,12,6701.3333
1,4816,4816,75218.0002,12,6268.1667
1,4817,4817,74980.0003,12,6248.3334
1,4818,4818,76232.0001,12,6352.6667
1,4819,4819,78168.0,12,6514.0
1,4820,4820,75727.9998,12,6310.6667
1,4821,4821,74144.9999,12,6178.75
1,4822,4822,74952.0001,12,6246.0
1,4823,4823,78559.9999,12,6546.6667
1,4824,4824,74791.9999,12,6232.6667
1,4825,4825,75130.0001,12,6260.8333
1,4826,4826,74814.0002,12,6234.5
1,4827,4827,75884.9998,12,6323.75
1,4828,4828,78329.0001,12,6527.4167
1,4829,4829,73808.0,12,6150.6667
1,4830,4830,76304.9998,12,6358.75
1,4831,4831,78257.0,12,6521.4167
1,4832,4832,77611.0004,12,6467.5834
1,4833,4833,74455.9997,12,6204.6666
1,4834,4834,76367.9999,12,6364.0
1,4835,4835,78473.0,12,6539.4167
1,4836,4836,81671.0,12,6805.9167
1,4837,4837,77326.0001,12,6443.8333
1,4838,4838,79671.0,12,6639.25
1,4839,4839,77956.0,12,6496.3333
1,4840,4840,73989.0,12,6165.75
1,4841,4841,75274.9997,12,6272.9166
1,4842,4842,78368.0003,12,6530.6667
1,4843,4843,76519.0001,12,6376.5833
1,4844,4844,76508.0,12,6375.6667
1,4845,4845,76406.0,12,6367.1667
1,4846,4846,75130.9999,12,6260.9167
1,4847,4847,77640.9999,12,6470.0833
1,4848,4848,77385.0001,12,6448.75
1,4849,4849,78681.0001,12,6556.75
1,4850,4850,78218.0001,12,6518.1667
1,4851,4851,76502.9999,12,6375.25
1,4852,4852,73848.0002,12,6154.0
1,4853,4853,74951.9999,12,6246.0
1,4854,4854,79986.9999,12,6665.5833
1,4855,4855,76140.9999,12,6345.0833
1,4856,4856,72777.0002,12,6064.75
1,4857,4857,71749.0,12,5979.0833
1,4858,4858,79244.0001,12,6603.6667
1,4859,4859,79079.9999,12,6590.0
1,4860,4860,74862.0002,12,6238.5
1,4861,4861,71937.0002,12,5994.75
1,4862,4862,77601.9998,12,6466.8333
1,4863,4863,81106.0001,12,6758.8333
1,4864,4864,76906.9999,12,6408.9167
1,4865,4865,74649.0003,12,6220.75
1,4866,4866,75287.9997,12,6274.0
1,4867,4867,79590.0,12,6632.5
1,4868,4868,76755.9999,12,6396.3333
1,4869,4869,77391.0,12,6449.25
1,4870,4870,74926.0,12,6243.8333
1,4871,4871,74674.0001,12,6222.8333
1,4872,4872,73442.0,12,6120.1667
1,4873,4873,78459.0001,12,6538.25
1,4874,4874,76650.9999,12,6387.5833
1,4875,4875,75661.0001,12,6305.0833
1,4876,4876,71841.9999,12,5986.8333
1,4877,4877,75486.0002,12,6290.5
1,4878,4878,80967.9998,12,6747.3333
1,4879,4879,78490.0,12,6540.8333
1,4880,4880,76378.0001,12,6364.8333
1,4881,4881,73490.9999,12,6124.25
1,4882,4882,73494.0001,12,6124.5
1,4883,4883,80125.0,12,6677.0833
1,4884,4884,77248.0,12,6437.3333
1,4885,4885,78758.0,12,6563.1667
1,4886,4886,76342.0,12,6361.8333
1,4887,4887,76846.9998,12,6403.9166
1,4888,4888,77179.0,12,6431.5833
1,4889,4889,78162.0001,12,6513.5
1,4890,4890,77529.0,12,6460.75
1,4891,4891,76380.9999,12,6365.0833
1,4892,4892,74546.0001,12,6212.1667
1,4893,4893,73926.0001,12,6160.5
1,4894,4894,79487.9998,12,6624.0
1,4895,4895,76196.0,12,6349.6667
1,4896,4896,75451.0001,12,6287.5833
1,4897,4897,72944.0001,12,6078.6667
1,4898,4898,78811.9997,12,6567.6666
1,4899,4899,76666.0001,12,6388.8333
1,4900,4900,75563.9999,12,6297.0
1,4901,4901,74306.0,12,6192.1667
1,4902,4902,79094.0001,12,6591.1667
1,4903,4903,76148.9999,12,6345.75
1,4904,4904,75086.0,12,6257.1667
1,4905,4905,74872.0001,12,6239.3333
1,4906,4906,78277.0001,12,6523.0833
1,4907,4907,77178.9999,12,6431.5833
1,4908,4908,75369.9998,12,6280.8333
1,4909,4909,73233.0,12,6102.75
1,4910,4910,78389.0001,12,6532.4167
1,4911,4911,76453.9998,12,6371.1666
1,4912,4912,75016.0002,12,6251.3333
1,4913,4913,73981.0001,12,6165.0833
1,4914,4914,77747.9999,12,6479.0
1,4915,4915,77001.9999,12,6416.8333
1,4916,4916,75276.0003,12,6273.0
1,4917,4917,75281.9997,12,6273.5
1,4918,4918,79466.0001,12,6622.1667
1,4919,4919,76515.0,12,6376.25
1,4920,4920,75911.9997,12,6326.0
1,4921,4921,75265.9999,12,6272.1667
1,4922,4922,78895.0001,12,6574.5833
1,4923,4923,76642.0,12,6386.8333
1,4924,4924,76028.9998,12,6335.75
1,4925,4925,75252.9999,12,6271.0833
1,4926,4926,73483.0,12,6123.5833
1,4927,4927,80187.0003,12,6682.25
1,4928,4928,76038.9998,12,6336.5833
1,4929,4929,74273.9999,12,6189.5
1,4930,4930,74943.9999,12,6245.3333
1,4931,4931,80518.0001,12,6709.8333
1,4932,4932,78793.0,12,6566.0833
1,4933,4933,75734.0001,12,6311.1667
1,4934,4934,75544.0,12,6295.3333
1,4935,4935,74099.0001,12,6174.9167
1,4936,4936,79072.9998,12,6589.4167
1,4937,4937,75127.0002,12,6260.5834
1,4938,4938,74755.0002,12,6229.5834
1,4939,4939,74175.0,12,6181.25
1,4940,4940,79475.0,12,6622.9167
1,4941,4941,76509.0001,12,6375.75
1,4942,4942,75038.0,12,6253.1667
1,4943,4943,73810.9998,12,6150.9166
1,4944,4944,79707.0001,12,6642.25
1,4945,4945,76948.0001,12,6412.3333
1,4946,4946,75962.9999,12,6330.25
1,4947,4947,74199.0,12,6183.25
1,4948,4948,78913.0002,12,6576.0834
1,4949,4949,76324.9999,12,6360.4167
1,4950,4950,74286.0,12,6190.5
1,4951,4951,75409.0003,12,6284.0834
1,4952,4952,79213.9997,12,6601.1666
1,4953,4953,76127.0001,12,6343.9167
1,4954,4954,74132.0,12,6177.6667
1,4955,4955,75101.0,12,6258.4167
1,4956,4956,78782.9999,12,6565.25
1,4957,4957,76864.0003,12,6405.3334
1,4958,4958,75780.9998,12,6315.0833
1,4959,4959,75441.0002,12,6286.75
1,4960,4960,80581.9999,12,6715.1667
1,4961,4961,75786.0,12,6315.5
1,4962,4962,75047.9999,12,6254.0
1,4963,4963,73431.0,12,6119.25
1,4964,4964,78916.0,12,6576.3333
1,4965,4965,78891.9998,12,6574.3333
1,4966,4966,77603.0,12,6466.9167
1,4967,4967,77849.9999,12,6487.5
1,4968,4968,79072.0003,12,6589.3334
1,4969,4969,75440.0001,12,6286.6667
1,4970,4970,73844.9998,12,6153.75
1,4971,4971,79783.0,12,6648.5833
1,4972,4972,75750.0,12,6312.5
1,4973,4973,75638.0,12,6303.1667
1,4974,4974,73648.9998,12,6137.4167
1,4975,4975,80072.0001,12,6672.6667
1,4976,4976,75612.9999,12,6301.0833
1,4977,4977,74836.0001,12,6236.3333
1,4978,4978,74470.0001,12,6205.8333
1,4979,4979,79283.9999,12,6607.0
1,4980,4980,75812.9998,12,6317.75
1,4981,4981,75158.9999,12,6263.25
1,4982,4982,73766.9998,12,6147.25
1,4983,4983,78659.0,12,6554.9167
1,4984,4984,77930.0001,12,6494.1667
1,4985,4985,78894.9997,12,6574.5833
1,4986,4986,74659.0002,12,6221.5833
1,4987,4987,74673.0001,12,6222.75
1,4988,4988,79604.0001,12,6633.6667
1,4989,4989,77456.9999,12,6454.75
1,4990,4990,76061.0001,12,6338.4167
1,4991,4991,75591.0002,12,6299.25
1,4992,4992,74751.0002,12,6229.25
1,4993,4993,79241.9996,12,6603.5
1,4994,4994,78177.0002,12,6514.75
1,4995,4995,75909.9998,12,6325.8333
1,4996,4996,74147.0,12,6178.9167
1,4997,4997,74625.0,12,6218.75
1,4998,4998,80168.0003,12,6680.6667
1,4999,4999,77511.9996,12,6459.3333
1,5000,5000,75253.0,12,6271.0833
1,5001,5001,75052.0,12,6254.3333
1,5002,5002,76122.9999,12,6343.5833
1,5003,5003,77967.0,12,6497.25
1,5004,5004,75556.0,12,6296.3333
1,5005,5005,76798.0,12,6399.8333
1,5006,5006,75890.0,12,6324.1667
1,5007,5007,78295.9999,12,6524.6667
1,5008,5008,73757.0,12,6146.4167
1,5009,5009,73773.0,12,6147.75
1,5010,5010,81070.9999,12,6755.9167
1,5011,5011,75546.0,12,6295.5
1,5012,5012,73531.9999,12,6127.6667
1,5013,5013,74449.0001,12,6204.0833
1,5014,5014,80525.0,12,6710.4167
1,5015,5015,75699.0,12,6308.25
1,5016,5016,73860.0,12,6155.0
1,5017,5017,75232.9998,12,6269.4167
1,5018,5018,79477.0002,12,6623.0834
1,5019,5019,79109.9997,12,6592.5
1,5020,5020,76788.0,12,6399.0
1,5021,5021,74085.0002,12,6173.75
1,5022,5022,74848.0,12,6237.3333
1,5023,5023,78952.9998,12,6579.4167
1,5024,5024,79863.0,12,6655.25
1,5025,5025,76725.0004,12,6393.75
1,5026,5026,75014.9997,12,6251.25
1,5027,5027,74393.0,12,6199.4167
1,5028,5028,74331.9999,12,6194.3333
1,5029,5029,80531.9998,12,6711.0
1,5030,5030,77582.0001,12,6465.1667
1,5031,5031,74665.0,12,6222.0833
1,5032,5032,75527.9999,12,6294.0
1,5033,5033,80278.0002,12,6689.8334
1,5034,5034,77649.9999,12,6470.8333
1,5035,5035,73156.0001,12,6096.3333
1,5036,5036,77060.0001,12,6421.6667
1,5037,5037,80953.0002,12,6746.0833
1,5038,5038,79011.9998,12,6584.3333
1,5039,5039,79672.0002,12,6639.3333
1,5040,5040,76210.9997,12,6350.9166
1,5041,5041,73758.0001,12,6146.5
1,5042,5042,74416.0,12,6201.3333
1,5043,5043,79311.9999,12,6609.3333
1,5044,5044,79656.0,12,6638.0
1,5045,5045,76438.0,12,6369.8333
1,5046,5046,74065.9999,12,6172.1667
1,5047,5047,77780.0,12,6481.6667
1,5048,5048,80512.0002,12,6709.3334
1,5049,5049,78270.0,12,6522.5
1,5050,5050,80439.0,12,6703.25
1,5051,5051,74576.9999,12,6214.75
1,5052,5052,74659.0002,12,6221.5833
1,5053,5053,76435.9999,12,6369.6667
1,5054,5054,79661.9999,12,6638.5
1,5055,5055,77762.9999,12,6480.25
1,5056,5056,73992.0001,12,6166.0
1,5057,5057,75661.0001,12,6305.0833
1,5058,5058,77301.9999,12,6441.8333
1,5059,5059,79317.0,12,6609.75
1,5060,5060,74106.0002,12,6175.5
1,5061,5061,75311.9998,12,6276.0
1,5062,5062,76845.9998,12,6403.8333
1,5063,5063,78294.0,12,6524.5
1,5064,5064,76989.9998,12,6415.8333
1,5065,5065,77393.0004,12,6449.4167
1,5066,5066,74411.9999,12,6201.0
1,5067,5067,74427.9999,12,6202.3333
1,5068,5068,79029.0002,12,6585.75
1,5069,5069,76921.9999,12,6410.1667
1,5070,5070,75710.0,12,6309.1667
1,5071,5071,75214.0,12,6267.8333
1,5072,5072,79654.9999,12,6637.9167
1,5073,5073,75932.0002,12,6327.6667
1,5074,5074,75654.0003,12,6304.5
1,5075,5075,76149.9997,12,6345.8333
1,5076,5076,80236.0002,12,6686.3333
1,5077,5077,76635.9999,12,6386.3333
1,5078,5078,74414.0,12,6201.1667
1,5079,5079,77985.9999,12,6498.8333
1,5080,5080,79268.9999,12,6605.75
1,5081,5081,77195.0001,12,6432.9167
1,5082,5082,74605.9999,12,6217.1667
1,5083,5083,74542.9999,12,6211.9167
1,5084,5084,76268.9999,12,6355.75
1,5085,5085,78825.0,12,6568.75
1,5086,5086,75078.0001,12,6256.5
1,5087,5087,78982.9999,12,6581.9167
1,5088,5088,76391.0002,12,6365.9167
1,5089,5089,76384.9996,12,6365.4166
1,5090,5090,79466.0002,12,6622.1667
1,5091,5091,79311.9998,12,6609.3333
1,5092,5092,79481.0002,12,6623.4167
1,5093,5093,77927.9999,12,6494.0
1,5094,5094,77236.0001,12,6436.3333
1,5095,5095,74767.0001,12,6230.5833
1,5096,5096,75331.0,12,6277.5833
1,5097,5097,81663.9999,12,6805.3333
1,5098,5098,74206.0,12,6183.8333
1,5099,5099,73755.0,12,6146.25
1,5100,5100,77363.0004,12,6446.9167
1,5101,5101,83374.9998,12,6947.9166
1,5102,5102,78936.0,12,6578.0
1,5103,5103,75315.9999,12,6276.3333
1,5104,5104,75813.9999,12,6317.8333
1,5105,5105,75674.0001,12,6306.1667
