position,mean_energy_mj,std_energy_mj,min_energy_mj,max_energy_mj,count,active_requests,step_energy_mj,phase
9408,8001.0303,694.1988,7491.3333,8791.6667,3,11,88011.3334,decode
9409,7959.7382,679.1049,7524.0833,8742.2222,3,11,87557.1204,decode
9410,7978.6616,667.8375,7451.5,8729.6667,3,11,87765.2777,decode
9411,8001.2643,731.4198,7499.1667,8840.4445,3,11,88013.9075,decode
9412,7923.8443,682.7831,7501.25,8711.5556,3,11,87162.287,decode
9413,8035.9579,715.1819,7442.1667,8829.8889,3,11,88395.5371,decode
9414,8050.734,714.1055,7421.3333,8826.7778,3,11,88558.074,decode
9415,8170.0665,630.5537,7534.25,8795.2222,3,11,89870.7314,decode
9416,8093.1111,698.3321,7417.3334,8812.0,3,11,89024.2224,decode
9417,8168.4167,619.4081,7497.5833,8718.6666,3,11,89852.5832,decode
9418,8092.4192,584.4444,7494.1667,8662.0,3,11,89016.611,decode
9419,8035.7593,639.5133,7437.5,8709.7778,3,11,88393.3521,decode
9420,8027.2348,598.3267,7455.9167,8649.3333,3,11,88299.5832,decode
9421,8120.4125,627.5167,7628.8334,8827.2222,3,11,89324.5371,decode
9422,7985.686,669.9009,7388.5833,8710.1111,3,11,87842.5462,decode
9423,7962.9419,618.436,7349.5833,8586.3333,3,11,87592.3612,decode
9424,8092.2138,500.6582,7531.8333,8495.4444,3,11,89014.3517,decode
9425,8140.3906,614.2998,7611.3333,8814.1111,3,11,89544.2962,decode
9426,8189.0362,654.9935,7532.25,8842.2222,3,11,90079.3983,decode
9427,7982.4562,564.6944,7443.5,8569.7778,3,11,87807.0186,decode
9428,8099.8603,590.3861,7525.1667,8704.7778,3,11,89098.4631,decode
9429,8104.2433,615.7977,7543.4167,8763.2222,3,11,89146.6758,decode
9430,8018.904,629.3791,7566.5,8737.6666,3,11,88207.9444,decode
9431,8054.0396,575.3989,7455.25,8602.7778,3,11,88594.4352,decode
9432,8040.2845,577.7158,7502.1667,8650.7778,3,11,88443.1296,decode
9433,8041.4419,585.066,7547.75,8687.6667,3,11,88455.8609,decode
9434,8056.3392,565.5605,7503.5833,8633.8889,3,11,88619.7315,decode
9435,8125.9604,699.7368,7474.4167,8865.5556,3,11,89385.5648,decode
9436,8079.3535,614.9056,7480.3333,8709.0,3,11,88872.8889,decode
9437,8059.2382,559.1539,7511.5833,8629.2222,3,11,88651.6203,decode
9438,8108.6086,608.4509,7518.25,8733.6667,3,11,89194.6944,decode
9439,8162.1835,569.8595,7746.5,8811.7778,3,11,89784.0186,decode
9440,8053.7508,596.2497,7471.6667,8663.2222,3,11,88591.2592,decode
9441,8117.6044,536.9324,7647.1667,8702.5555,3,11,89293.6482,decode
9442,7969.9604,494.4108,7453.75,8439.2222,3,11,87669.5648,decode
9443,8047.9764,552.624,7525.0,8626.1111,3,11,88527.7407,decode
9444,8207.8148,829.8925,7379.3333,9039.1111,3,11,90285.963,decode
9445,8014.1641,653.2983,7431.9167,8720.6667,3,11,88155.8056,decode
9446,8031.3678,596.1234,7484.4167,8666.7778,3,11,88345.0462,decode
9447,8051.2315,604.4476,7530.5833,8714.1111,3,11,88563.5462,decode
9448,8157.3409,700.7422,7607.4167,8946.3333,3,11,89730.7501,decode
9449,8262.5985,909.4612,7635.5833,9305.6667,3,11,90888.5833,decode
9450,8211.1069,999.7957,7378.25,9319.8889,3,11,90322.1759,decode
9451,8157.9394,941.0712,7435.0,9222.0,3,11,89737.3333,decode
9452,8292.2424,907.6438,7672.0,9334.0,3,11,91214.6667,decode
9453,8152.9108,862.898,7403.8333,9096.4445,3,11,89682.0186,decode
9454,8263.2811,855.1562,7610.1667,9231.2222,3,11,90896.0926,decode
9455,8285.2954,1027.8642,7513.25,9452.0,3,11,91138.2499,decode
9456,8120.5396,772.6389,7482.0833,8979.4445,3,11,89325.9353,decode
9457,8252.8375,974.2627,7547.25,9364.4445,3,11,90781.213,decode
9458,8220.5665,845.7165,7449.75,9125.2222,3,11,90426.2315,decode
9459,8178.2399,893.5987,7525.4166,9196.6667,3,11,89960.6387,decode
9460,8071.3401,635.484,7505.3333,8758.7778,3,11,88784.7409,decode
9461,8150.537,695.0074,7588.8333,8927.7778,3,11,89655.9072,decode
9462,8195.6717,667.3832,7623.1667,8928.6667,3,11,90152.389,decode
9463,8197.6625,694.5163,7506.9167,8895.8889,3,11,90174.287,decode
9464,8096.4731,782.577,7571.1666,8995.8889,3,11,89061.2036,decode
9465,8047.282,657.8966,7588.9167,8801.1111,3,11,88520.102,decode
9466,8134.0429,685.6741,7525.5834,8877.0,3,11,89474.4723,decode
9467,8149.3055,798.9305,7626.9166,9069.0,3,11,89642.361,decode
9468,8088.6751,770.4447,7531.5,8967.8889,3,11,88975.426,decode
9469,8171.1229,799.3367,7468.5,9040.7778,3,11,89882.3517,decode
9470,8209.9503,815.0536,7458.75,9076.5556,3,11,90309.4538,decode
9471,8125.5084,632.456,7559.0,8807.8889,3,11,89380.5925,decode
9472,8210.1036,437.325,7949.7273,8715.0,3,11,90311.1391,decode
9473,8065.3897,803.0286,7318.25,8914.5556,3,11,88719.287,decode
9474,8081.9461,715.068,7330.3333,8753.7778,3,11,88901.4074,decode
9475,8091.2601,643.9593,7528.0833,8793.3333,3,11,89003.8609,decode
9476,7945.6473,782.4028,7401.0833,8842.2222,3,11,87402.1203,decode
9477,8305.4015,852.0339,7720.75,9283.0,3,11,91359.4167,decode
9478,8137.0227,901.6391,7403.5833,9143.6667,3,11,89507.2499,decode
9479,8098.2273,841.2805,7491.8333,9058.6667,3,11,89080.5,decode
9480,8083.713,672.3056,7491.5833,8814.5556,3,11,88920.8425,decode
9481,8184.9983,798.7526,7554.5,9083.2222,3,11,90034.9816,decode
9482,8320.7517,1055.8715,7572.0833,9528.4444,3,11,91528.2685,decode
9483,8267.2391,755.7963,7550.0,9056.4445,3,11,90939.6297,decode
9484,8256.0455,910.1945,7552.5,9284.0,3,11,90816.5,decode
9485,8185.6406,738.455,7588.75,9011.4444,3,11,90042.0463,decode
9486,8247.8375,731.8056,7520.5834,8984.1111,3,11,90726.213,decode
9487,8225.5631,916.4459,7617.75,9279.6667,3,11,90481.1945,decode
9488,8072.2172,693.0621,7492.8333,8840.0,3,11,88794.3888,decode
9489,8087.888,614.8312,7536.9167,8751.1111,3,11,88966.7685,decode
9490,8132.3906,970.5352,7470.0,9246.4444,3,11,89456.2962,decode
9491,8044.463,803.3147,7531.1667,8970.2222,3,11,88489.0926,decode
9492,8263.3291,888.7266,7568.9167,9264.8889,3,11,90896.6203,decode
9493,8065.9613,861.9734,7393.8333,9037.7778,3,11,88725.5741,decode
9494,8127.7913,514.0663,7626.6667,8653.8889,3,11,89405.7038,decode
9495,8144.0311,786.7773,7519.0833,9027.5556,3,11,89584.3426,decode
9496,8038.5404,605.3088,7485.1667,8685.0,3,11,88423.9446,decode
9497,8112.0968,715.9689,7643.25,8936.2222,3,11,89233.0647,decode
9498,8118.3333,917.8733,7288.6667,9104.3333,3,11,89301.6666,decode
9499,8224.2113,1020.5417,7337.5833,9339.7778,3,11,90466.324,decode
9500,7984.0354,781.7045,7303.8333,8838.0,3,11,87824.3889,decode
9501,8253.3468,477.8518,7899.3333,8796.8889,3,11,90786.8149,decode
9502,8089.2138,855.0188,7352.5,9026.7778,3,11,88981.3518,decode
9503,8231.7391,692.1904,7794.2727,9029.7778,3,11,90549.1297,decode
9504,8171.4596,776.4972,7401.5,8954.3333,3,11,89886.0554,decode
9505,8229.4722,788.712,7434.0834,9011.3333,3,11,90524.1946,decode
9506,8116.0539,550.6097,7684.6666,8736.2222,3,11,89276.5925,decode
9507,8218.7904,757.7513,7503.25,9012.6667,3,11,90406.6945,decode
9508,8237.1582,925.7001,7448.0,9256.1111,3,11,90608.7407,decode
9509,7943.9461,834.712,7199.6667,8846.4444,3,11,87383.4074,decode
9510,8246.1423,756.2287,7517.0833,9026.8889,3,11,90707.5648,decode
9511,8164.7062,971.1966,7428.5833,9265.4445,3,11,89811.7686,decode
9512,8167.2887,777.221,7459.25,8998.8889,3,11,89840.1759,decode
9513,8265.9731,766.8046,7679.0,9133.5556,3,11,90925.7037,decode
9514,8144.0421,839.6953,7483.8334,9089.1111,3,11,89584.463,decode
9515,8101.7062,803.2049,7514.9167,9017.1111,3,11,89118.7685,decode
9516,8211.351,751.3243,7690.75,9072.6667,3,11,90324.8611,decode
9517,8171.064,563.2914,7712.6667,8799.8889,3,11,89881.7038,decode
9518,8123.3106,761.4608,7529.0833,8981.6667,3,11,89356.4166,decode
9519,8086.7155,648.8141,7486.1667,8774.8889,3,11,88953.8704,decode
9520,8114.7146,596.6238,7683.75,8795.6667,3,11,89261.8611,decode
9521,8218.2466,661.4215,7620.4167,8928.7778,3,11,90400.713,decode
9522,8308.8266,749.2643,7667.8333,9132.5556,3,11,91397.0925,decode
9523,8377.0345,873.5484,7711.0833,9366.1111,3,11,92147.3796,decode
9524,8278.5758,714.0653,7559.0,8987.0,3,11,91064.3334,decode
9525,8064.346,886.5288,7439.5833,9079.0,3,11,88707.8056,decode
9526,7989.7441,605.9192,7530.3333,8676.4444,3,11,87887.1851,decode
9527,8023.6726,723.2645,7397.25,8815.2223,3,11,88260.3982,decode
9528,8019.4082,666.5278,7536.0833,8779.7778,3,11,88213.4907,decode
9529,7956.9865,652.1962,7562.1818,8709.7778,3,11,87526.8519,decode
9530,7955.9562,687.0896,7521.6667,8748.1111,3,11,87515.5185,decode
9531,8043.6785,813.2137,7523.1667,8980.7778,3,11,88480.4631,decode
9532,8057.7449,910.322,7459.0833,9105.3333,3,11,88635.1944,decode
9533,8194.681,892.5669,7529.75,9209.1111,3,11,90141.4907,decode
9534,8164.3771,1018.3322,7570.0,9340.2222,3,11,89808.1482,decode
9535,8140.4007,800.1954,7659.0,9064.1111,3,11,89544.4075,decode
9536,8101.4571,822.4654,7527.25,9043.6667,3,11,89116.0278,decode
9537,8126.9461,907.1037,7515.0,9169.1111,3,11,89396.4074,decode
9538,8111.0673,714.0567,7530.6667,8908.4444,3,11,89221.7407,decode
9539,8007.1364,728.4745,7541.9091,8846.6667,3,11,88078.5001,decode
9540,8101.9436,684.5638,7625.75,8886.4444,3,11,89121.3796,decode
9541,8085.0278,885.4227,7514.0833,9105.0,3,11,88935.3056,decode
9542,8166.9369,936.9243,7529.4167,9242.6667,3,11,89836.3055,decode
9543,8053.5572,1003.2988,7441.7273,9211.4444,3,11,88589.1296,decode
9544,8173.2972,843.9536,7663.0833,9147.4445,3,11,89906.2687,decode
9545,8013.6894,827.0226,7357.5833,8942.6666,3,11,88150.5832,decode
9546,8159.7559,805.0339,7531.5,9067.2222,3,11,89757.3147,decode
9547,8058.5337,636.5711,7588.1667,8782.8889,3,11,88643.8705,decode
9548,8183.4343,684.987,7766.6667,8974.0,3,11,90017.7778,decode
9549,8165.3864,640.9306,7708.25,8898.0,3,11,89819.2501,decode
9550,8234.9587,809.1688,7627.25,9153.4444,3,11,90584.5462,decode
9551,8312.5067,902.9254,7708.1666,9350.4444,3,11,91437.5739,decode
9552,8180.0194,807.1539,7449.9167,9046.7778,3,11,89980.2131,decode
9553,8269.5471,812.352,7735.8333,9204.4444,3,11,90965.0185,decode
9554,8481.9596,1174.8677,7686.0,9831.3333,3,11,93301.5556,decode
9555,8212.8325,663.064,7637.75,8938.1111,3,11,90341.1574,decode
9556,8179.5623,730.5838,7678.0,9017.7778,3,11,89975.1851,decode
9557,8170.867,712.8438,7545.8333,8947.2222,3,11,89879.537,decode
9558,8197.846,650.4253,7646.0833,8915.0,3,11,90176.3056,decode
9559,8161.5918,744.0737,7573.9167,8998.2222,3,11,89777.5093,decode
9560,8142.9562,662.7286,7568.6666,8868.1111,3,11,89572.5184,decode
9561,8194.2534,666.1706,7608.4167,8918.8889,3,11,90136.787,decode
9562,8184.9554,656.9227,7602.25,8896.8889,3,11,90034.5093,decode
9563,8208.6591,516.5603,7689.5833,8722.6667,3,11,90295.25,decode
9564,8176.5126,617.9807,7709.75,8877.3333,3,11,89941.639,decode
9565,8211.1902,682.6179,7624.8333,8960.5555,3,11,90323.0924,decode
9566,8334.8906,717.0801,7812.5,9152.4445,3,11,91683.7966,decode
9567,8319.3695,838.5997,7624.5833,9250.8889,3,11,91513.0648,decode
9568,8196.9588,777.0428,7537.9167,9053.7778,3,11,90166.5463,decode
9569,8286.2685,641.7711,7729.5833,8988.2222,3,11,91148.9536,decode
9570,8275.1111,564.6864,7806.3333,8902.0,3,11,91026.2222,decode
9571,8095.0177,623.814,7639.4167,8806.0,3,11,89045.1944,decode
9572,8113.5875,583.9181,7728.5,8785.4445,3,11,89249.463,decode
9573,8206.2904,665.9113,7620.0833,8930.3333,3,11,90269.1944,decode
9574,8238.6338,720.8505,7712.75,9060.3333,3,11,90624.9722,decode
9575,8221.0556,805.539,7562.8333,9119.3333,3,11,90431.6111,decode
9576,8276.9444,756.2523,7702.1667,9133.6667,3,11,91046.3888,decode
9577,8253.1785,823.8893,7633.3333,9188.1111,3,11,90784.963,decode
9578,8219.0741,841.8781,7577.0,9172.2222,3,11,90409.8148,decode
9579,8295.6061,923.6628,7574.3333,9336.6667,3,11,91251.6667,decode
9580,8248.4125,837.5622,7531.1667,9168.8889,3,11,90732.537,decode
9581,8271.6145,871.4005,7703.5,9274.8889,3,11,90987.7593,decode
9582,8253.0993,904.4148,7594.1667,9284.2222,3,11,90784.0924,decode
9583,8257.2542,781.4305,7696.1666,9149.7778,3,11,90829.7962,decode
9584,8122.6944,792.1895,7641.0833,9037.0,3,11,89349.6389,decode
9585,8132.3165,699.1479,7719.6667,8939.5556,3,11,89455.4816,decode
9586,8015.6271,596.2732,7615.0833,8700.8889,3,11,88171.8981,decode
9587,8070.0438,668.7527,7678.0,8842.2222,3,11,88770.4814,decode
9588,8106.1061,753.5373,7604.8333,8972.6667,3,11,89167.1667,decode
9589,8096.0976,644.1997,7710.1818,8839.7778,3,11,89057.0739,decode
9590,8106.6574,710.4351,7685.0,8926.8889,3,11,89173.2316,decode
9591,8230.3569,765.1815,7783.0,9113.8889,3,11,90533.9259,decode
9592,8145.3115,775.6701,7557.8333,9024.5556,3,11,89598.426,decode
9593,8127.5985,698.8655,7685.9167,8933.3333,3,11,89403.5833,decode
9594,8121.1338,719.9726,7585.9167,8939.6667,3,11,89332.4723,decode
9595,8136.2786,719.6993,7620.9167,8958.5556,3,11,89499.0648,decode
9596,8164.2483,760.8751,7639.5833,9036.8889,3,11,89806.7316,decode
9597,8142.0581,615.7833,7776.0833,8853.0,3,11,89562.6387,decode
9598,7970.6818,783.1188,7388.5,8861.0,3,11,87677.5002,decode
9599,8188.0631,885.7058,7486.5833,9183.3333,3,11,90068.6944,decode
9600,8175.9823,705.0593,7587.25,8957.3334,3,11,89935.8055,decode
9601,8150.069,647.024,7619.5,8870.8889,3,11,89650.7592,decode
9602,8144.904,562.4504,7603.1667,8726.0,3,11,89593.9444,decode
9603,8209.8855,684.3915,7714.3333,8990.7777,3,11,90308.7407,decode
9604,8242.3451,747.3487,7656.8333,9084.1111,3,11,90665.7962,decode
9605,8190.628,755.0837,7656.1667,9054.4444,3,11,90096.9075,decode
9606,8296.17,868.3194,7548.5,9248.5556,3,11,91257.8704,decode
9607,8336.7071,847.4868,7678.6667,9293.0,3,11,91703.7777,decode
9608,8335.351,853.0864,7682.75,9300.6667,3,11,91688.8611,decode
9609,8273.8855,1030.0754,7431.0,9422.1111,3,11,91012.7407,decode
9610,8022.0269,637.0133,7499.0,8731.4445,3,11,88242.2964,decode
9611,8136.4066,523.3772,7613.9167,8660.6667,3,11,89500.4722,decode
9612,8060.8106,616.4089,7598.5833,8760.6667,3,11,88668.9167,decode
9613,7967.3005,652.3862,7470.0833,8706.0,3,11,87640.3055,decode
9614,8141.9941,592.3107,7566.0833,8749.4444,3,11,89561.9351,decode
9615,8148.4562,596.8057,7551.8333,8745.4445,3,11,89633.0185,decode
9616,8241.8855,696.8654,7586.3333,8973.7778,3,11,90660.7407,decode
9617,8248.0118,696.8658,7606.5,8989.4445,3,11,90728.1296,decode
9618,8206.8704,872.1708,7561.5,9199.1111,3,11,90275.5742,decode
9619,8300.4916,873.8991,7614.6667,9284.4444,3,11,91305.4073,decode
9620,8271.6911,848.6868,7676.0833,9243.4444,3,11,90988.6018,decode
9621,8304.814,794.5774,7632.25,9181.5556,3,11,91352.9538,decode
9622,8383.1692,723.4244,7861.4166,9209.0,3,11,92214.8611,decode
9623,8279.1178,830.3796,7488.3333,9144.1111,3,11,91070.2963,decode
9624,8330.2231,665.5426,7793.4167,9074.8889,3,11,91632.4537,decode
9625,8341.1002,780.9928,7674.5834,9200.4444,3,11,91752.1019,decode
9626,8228.1263,886.2984,7612.8333,9244.0,3,11,90509.3889,decode
9627,8305.5252,817.7807,7771.6666,9247.0,3,11,91360.7777,decode
9628,8414.6002,807.1246,7803.0833,9329.4444,3,11,92560.6018,decode
9629,8230.9083,921.1987,7605.5833,9288.7778,3,11,90539.9908,decode
9630,8222.7854,892.0086,7572.4167,9239.6667,3,11,90450.6389,decode
9631,8275.7601,892.5914,7679.9167,9302.0,3,11,91033.3611,decode
9632,8355.8973,947.0541,7670.5,9436.5556,3,11,91914.8704,decode
9633,8238.7828,779.5467,7697.8333,9132.3333,3,11,90626.6111,decode
9634,8127.9495,777.5061,7601.6666,9021.0,3,11,89407.4444,decode
9635,8164.3291,589.2956,7789.25,8843.5556,3,11,89807.6204,decode
9636,8136.8771,707.7545,7618.5,8943.2222,3,11,89505.6483,decode
9637,8167.8813,797.78,7562.9167,9072.0,3,11,89846.6944,decode
9638,8236.4891,922.2515,7659.0833,9300.1111,3,11,90601.3798,decode
9639,8339.9259,946.8626,7688.6667,9426.1111,3,11,91739.1852,decode
9640,8246.3308,888.5578,7635.4167,9265.6666,3,11,90709.6388,decode
9641,8165.4655,755.5235,7589.4167,9020.8889,3,11,89820.1203,decode
9642,8185.564,792.9904,7668.5,9098.5556,3,11,90041.2037,decode
9643,8172.186,725.4525,7558.4167,8972.7778,3,11,89894.0462,decode
9644,8170.2197,720.5015,7378.75,8788.0,3,11,89872.4167,decode
9645,8119.3746,739.4241,7367.0834,8845.2222,3,11,89313.1204,decode
9646,8106.8906,888.6622,7365.8333,9092.1111,3,11,89175.7964,decode
9647,8279.6961,966.5836,7591.5833,9384.7778,3,11,91076.6573,decode
9648,8082.3864,806.3346,7525.25,9007.0,3,11,88906.25,decode
9649,8025.1574,994.1346,7197.5833,9127.8889,3,11,88276.7316,decode
9650,8264.3821,980.7917,7401.1667,9330.8889,3,11,90908.2036,decode
9651,8278.915,927.5285,7447.9166,9279.5556,3,11,91068.0648,decode
9652,8119.9453,905.799,7327.25,9107.2222,3,11,89319.398,decode
9653,8131.9327,818.6692,7409.0,9020.8889,3,11,89451.2595,decode
9654,8098.4369,782.9709,7418.25,8954.3333,3,11,89082.8055,decode
9655,7958.6944,758.5286,7279.0834,8777.0,3,11,87545.6389,decode
9656,8118.0934,833.9234,7262.9167,8929.0,3,11,89299.0278,decode
9657,8187.5252,917.3483,7423.6667,9205.0,3,11,90062.7777,decode
9658,8185.5884,924.487,7441.9167,9220.6666,3,11,90041.4722,decode
9659,8233.4604,833.5574,7530.25,9154.2222,3,11,90568.0647,decode
9660,8286.1515,765.1308,7679.3333,9145.6667,3,11,91147.6668,decode
9661,8108.7853,674.7778,7610.4167,8876.6667,3,11,89196.6388,decode
9662,8065.016,694.9893,7521.9167,8848.2222,3,11,88715.1759,decode
9663,8126.5615,677.6906,7594.5833,8889.5555,3,11,89392.176,decode
9664,8152.197,715.8003,7580.5,8955.0,3,11,89674.1666,decode
9665,8250.9259,789.6956,7641.6667,9143.1111,3,11,90760.1851,decode
9666,8294.7079,838.8473,7615.0833,9232.2222,3,11,91241.787,decode
9667,8243.3258,832.2943,7579.25,9177.0,3,11,90676.5833,decode
9668,8248.5715,810.4046,7623.5833,9164.2222,3,11,90734.287,decode
9669,8280.0547,854.3205,7629.0834,9247.4445,3,11,91080.602,decode
9670,8192.468,823.0577,7617.0,9135.2222,3,11,90117.148,decode
9671,8320.5522,824.4435,7795.3333,9270.7778,3,11,91526.074,decode
9672,8245.3645,814.1719,7648.75,9172.8889,3,11,90699.0094,decode
9673,8112.4419,919.4648,7516.0833,9171.3333,3,11,89236.8611,decode
9674,8189.5598,1013.0569,7520.75,9355.1111,3,11,90085.1574,decode
9675,8217.0833,879.2455,7587.5833,9221.6667,3,11,90387.9167,decode
9676,8276.9966,978.3911,7660.3333,9405.1111,3,11,91046.9629,decode
9677,8202.0791,859.2987,7541.5,9173.5555,3,11,90222.8703,decode
9678,8177.6094,762.2634,7645.6667,9050.8889,3,11,89953.7039,decode
9679,8290.633,786.8101,7556.3333,9121.1111,3,11,91196.9629,decode
9680,8245.8241,790.6509,7631.5833,9137.8889,3,11,90704.0649,decode
9681,8204.0379,854.5401,7549.0833,9170.6667,3,11,90244.4166,decode
9682,8296.266,875.9311,7471.3333,9215.5555,3,11,91258.9259,decode
9683,8142.5791,846.0749,7531.3333,9108.2222,3,11,89568.3704,decode
9684,8243.5665,830.9245,7639.75,9191.2222,3,11,90679.2315,decode
9685,8251.5917,901.12,7633.5833,9285.5555,3,11,90767.5092,decode
9686,8195.5513,991.9541,7462.25,9324.2222,3,11,90151.0648,decode
9687,8210.5194,974.7926,7483.0833,9318.1111,3,11,90315.7131,decode
9688,8184.5025,832.0166,7522.0833,9118.3333,3,11,90029.5278,decode
9689,8255.9705,831.1684,7639.4167,9201.2222,3,11,90815.676,decode
9690,8084.4638,830.4325,7427.25,9017.7778,3,11,88929.1018,decode
9691,8125.1136,937.7536,7419.9167,9189.3334,3,11,89376.2501,decode
9692,8047.8922,702.0027,7430.0,8811.2222,3,11,88526.8147,decode
9693,8078.6599,745.0581,7497.3333,8918.5556,3,11,88865.2592,decode
9694,8162.1246,862.4102,7552.6667,9148.8889,3,11,89783.3704,decode
9695,8156.5833,782.3024,7448.4167,8996.3333,3,11,89722.4166,decode
9696,8200.1877,923.708,7497.9167,9246.5556,3,11,90202.0648,decode
9697,8169.1961,882.2037,7459.0833,9156.7778,3,11,89861.1575,decode
9698,8244.5126,867.0827,7546.0833,9215.0,3,11,90689.6389,decode
9699,8237.4301,926.0895,7514.25,9281.2222,3,11,90611.7314,decode
9700,8172.7702,719.4324,7594.25,8978.3334,3,11,89900.4723,decode
9701,8091.6995,843.3684,7515.25,9059.6667,3,11,89008.6945,decode
9702,8129.1675,939.4536,7355.5833,9174.5555,3,11,89420.8425,decode
9703,8172.9916,877.3317,7545.1667,9175.4444,3,11,89902.9074,decode
9704,8187.4747,863.5809,7530.6667,9165.6667,3,11,90062.2222,decode
9705,8192.0177,948.9463,7457.0833,9263.3333,3,11,90112.1944,decode
9706,8209.2921,954.1109,7485.25,9290.4445,3,11,90302.2131,decode
9707,8146.9638,776.2831,7546.0833,9023.4444,3,11,89616.6017,decode
9708,8120.0876,719.0541,7646.0,8947.4445,3,11,89320.9631,decode
9709,8188.8695,587.5106,7655.4167,8818.5556,3,11,90077.5649,decode
9710,8227.0547,689.7595,7776.4167,9021.1111,3,11,90497.6018,decode
9711,8132.665,793.8644,7415.8333,8985.8889,3,11,89459.3147,decode
9712,8224.1473,806.619,7367.5833,8969.2223,3,11,90465.6205,decode
9713,8189.3502,730.0578,7460.3333,8920.4444,3,11,90082.8518,decode
9714,8103.0345,827.4711,7321.4167,8969.7778,3,11,89133.3798,decode
9715,8138.6069,851.3346,7346.0833,9038.5555,3,11,89524.6759,decode
9716,8167.9133,851.1025,7390.75,9077.4444,3,11,89847.0464,decode
9717,8113.468,741.0533,7424.6667,8897.5556,3,11,89248.1481,decode
9718,8058.7172,705.3864,7446.3333,8830.0,3,11,88645.8888,decode
9719,8340.7887,593.5308,7853.75,9001.8889,3,11,91748.676,decode
9720,8048.0395,808.591,7486.25,8974.7778,3,11,88528.435,decode
9721,8124.0303,701.7688,7580.6667,8916.3333,3,11,89364.3334,decode
9722,8158.3005,802.5548,7616.75,9080.3333,3,11,89741.3056,decode
9723,8164.7904,691.5572,7668.25,8954.6666,3,11,89812.6944,decode
9724,8385.4554,919.3024,7829.0833,9446.5556,3,11,92240.0093,decode
9725,8220.218,817.2452,7621.25,9151.2222,3,11,90422.3981,decode
9726,8226.0665,725.251,7704.25,9054.2222,3,11,90486.7314,decode
9727,8237.6835,788.5161,7716.0,9144.7778,3,11,90614.5185,decode
9728,8261.6726,899.2037,7550.9167,9272.5556,3,11,90878.3982,decode
9729,8128.3039,664.2551,7642.4167,8885.2222,3,11,89411.3426,decode
9730,8254.197,803.9008,7682.1667,9173.3333,3,11,90796.1668,decode
9731,8205.1094,739.1491,7662.1667,9046.8889,3,11,90256.2037,decode
9732,8276.8089,790.1562,7524.75,9100.2222,3,11,91044.8981,decode
9733,8281.9226,919.8622,7596.0,9327.2222,3,11,91101.1481,decode
9734,8208.1902,635.7621,7660.1667,8905.2222,3,11,90290.0926,decode
9735,8226.1204,888.5331,7569.25,9237.1111,3,11,90487.3241,decode
9736,8116.2197,868.6173,7450.0834,9098.6667,3,11,89278.4167,decode
9737,8306.4217,934.2526,7515.75,9337.3333,3,11,91370.6389,decode
9738,8247.6524,774.6648,7594.5833,9103.5556,3,11,90724.1759,decode
9739,8290.0253,912.077,7632.8333,9331.3333,3,11,91190.2778,decode
9740,8229.2079,823.7817,7546.5833,9144.2222,3,11,90521.2871,decode
9741,8130.1086,530.7119,7620.0833,8679.3333,3,11,89431.1945,decode
9742,8275.1027,897.3326,7588.5,9290.4444,3,11,91026.1295,decode
9743,8170.4083,704.9698,7576.4167,8949.4445,3,11,89874.4908,decode
9744,8191.8005,626.3895,7693.5833,8895.0,3,11,90109.8056,decode
9745,8271.2062,845.0446,7449.0833,9137.4444,3,11,90983.2684,decode
9746,8349.1574,596.6776,7957.5833,9035.8889,3,11,91840.7315,decode
9747,8222.8342,505.9169,7885.5833,8804.5555,3,11,90451.1759,decode
9748,8288.303,812.4163,7510.0,9131.0,3,11,91171.3333,decode
9749,8057.4049,823.7372,7517.75,9005.5555,3,11,88631.4537,decode
9750,8186.9478,663.5149,7531.8333,8858.5556,3,11,90056.4259,decode
9751,8212.0345,841.7213,7456.75,9119.4444,3,11,90332.3797,decode
9752,8243.7365,964.8804,7430.25,9309.7778,3,11,90681.1019,decode
9753,8279.1204,784.369,7646.5833,9156.7778,3,11,91070.3241,decode
9754,8290.2643,903.6989,7456.8333,9250.7778,3,11,91192.9073,decode
9755,8248.2264,971.0596,7512.0833,9348.7778,3,11,90730.4908,decode
9756,8362.4907,804.6719,7682.5833,9250.8889,3,11,91987.398,decode
9757,8358.729,861.8412,7689.1667,9331.1111,3,11,91946.0187,decode
9758,8275.5177,813.9315,7636.9167,9192.0,3,11,91030.6944,decode
9759,8264.9663,956.9849,7506.3333,9340.1111,3,11,90914.6296,decode
9760,8139.7391,650.2532,7551.1667,8837.7778,3,11,89537.1296,decode
9761,8265.1667,793.222,7572.8333,9130.6667,3,11,90916.8333,decode
9762,8253.8847,648.0114,7670.25,8951.2222,3,11,90792.7315,decode
9763,8222.0648,773.9721,7526.4167,9055.7778,3,11,90442.713,decode
9764,8210.7256,808.7529,7567.1667,9118.5555,3,11,90317.9815,decode
9765,8194.4427,641.3885,7576.8333,8857.2222,3,11,90138.8702,decode
9766,8174.947,652.7064,7713.0833,8921.6667,3,11,89924.4167,decode
9767,8197.1995,647.2672,7628.75,8901.6667,3,11,90169.1946,decode
9768,8240.7222,825.4011,7593.8333,9170.3333,3,11,90647.9443,decode
9769,8248.6599,728.3359,7685.6667,9071.2222,3,11,90735.2594,decode
9770,8304.7795,774.271,7650.1667,9159.4445,3,11,91352.5741,decode
9771,8299.1978,677.174,7848.25,9077.8889,3,11,91291.1759,decode
