position,mean_energy_mj,std_energy_mj,min_energy_mj,max_energy_mj,count,phase
234,1314.1654,1071.3803,795.4752,8016.0,150,decode
235,1323.0195,1079.0862,811.07,8519.0,150,decode
236,1314.9371,1023.5252,819.4309,7456.25,150,decode
237,1321.5193,1051.1229,822.8041,7536.0,150,decode
238,1322.0223,1113.5911,804.4653,8449.5,150,decode
239,1313.9113,1014.7198,815.2323,7074.25,150,decode
240,1311.3426,1041.1678,810.15,7389.25,150,decode
241,1318.8385,1036.8093,804.8265,7489.5,150,decode
242,1320.5866,1077.7578,805.2222,8385.75,150,decode
243,1334.6838,1198.0637,804.3942,9922.0,150,decode
244,1307.7815,1014.0462,818.8868,7236.75,150,decode
245,1329.1113,1091.0299,785.4808,8401.75,150,decode
246,1298.7554,1041.5325,815.6218,8449.5,150,decode
247,1305.4331,1017.5313,824.2917,7415.5,150,decode
248,1313.8232,1068.2576,785.396,8540.25,150,decode
249,1304.2817,1049.477,809.65,8505.5,150,decode
250,1308.8021,1034.8539,818.1271,7413.0,150,decode
251,1306.5291,1048.5356,811.4667,8369.75,150,decode
252,1293.976,996.9571,811.028,7138.5,150,decode
253,1312.5109,1052.2963,801.4563,8415.9999,150,decode
254,1339.6481,1122.8795,797.0594,7952.0926,150,decode
255,1299.2364,1034.1148,793.5437,8303.0,150,decode
256,1298.9915,978.9884,803.5,7101.75,150,decode
257,1345.282,1052.2505,780.8302,7438.5,150,decode
258,1287.7301,945.7451,809.7642,7182.0,150,decode
259,1274.8566,902.663,797.0943,7404.25,150,decode
260,1288.9722,935.6493,801.6226,7524.75,150,decode
261,1280.328,941.6484,798.4082,7511.0001,150,decode
262,1285.0688,910.7057,797.3679,7307.25,150,decode
263,1279.332,896.6105,807.45,7199.0,150,decode
264,1291.3217,985.6768,818.3431,8447.75,150,decode
265,1292.4412,918.5335,814.3398,7174.25,150,decode
266,1274.3779,892.698,786.1782,7246.75,150,decode
267,1298.4917,997.0862,796.3564,8406.75,150,decode
268,1276.6483,891.8628,810.3431,7084.0001,150,decode
269,1287.199,951.9967,814.4412,7227.25,150,decode
270,1279.4989,913.6042,802.0891,7100.25,150,decode
271,1280.8168,945.0105,788.1683,8287.0,150,decode
272,1281.1827,920.1266,822.4224,7201.75,150,decode
273,1285.2338,918.9599,813.5102,7297.5,150,decode
274,1293.3144,986.8047,814.5981,8525.75,150,decode
275,1281.7673,914.6551,788.2277,7255.25,150,decode
276,1279.5836,910.3372,795.4752,7217.0,150,decode
277,1294.0298,990.2905,815.398,8533.25,150,decode
278,1286.7614,927.4559,815.596,7219.25,150,decode
279,1280.0126,905.0625,807.9794,7269.75,150,decode
280,1296.9383,1003.5219,804.4653,8620.5,150,decode
281,1288.0929,916.0124,813.5234,7202.5,150,decode
282,1280.6788,913.4262,815.2323,7316.0001,150,decode
283,1289.8258,976.3064,805.2222,8016.0,150,decode
284,1275.3303,914.6908,805.9352,7253.25,150,decode
285,1285.1196,931.8058,798.0935,7456.25,150,decode
286,1270.4176,885.3713,791.7407,7087.0,150,decode
287,1286.7349,968.739,785.4808,8449.5,150,decode
288,1317.856,992.5861,817.3729,7074.25,150,decode
289,1279.3477,904.5576,803.5,7249.25,150,decode
290,1277.0641,903.8474,780.8302,7116.25,150,decode
291,1294.2935,996.1849,809.7642,8385.75,150,decode
292,1276.5308,886.7387,785.396,7016.0,150,decode
293,1274.2275,905.6948,801.6226,7236.75,150,decode
294,1286.6597,939.1574,817.783,7150.0,150,decode
