position,mean_energy_mj,std_energy_mj,min_energy_mj,max_energy_mj,count,phase
244,4753.9332,6125.4414,1654.6,35452.9997,90,decode
245,4738.5468,6122.7003,1615.6333,36606.0001,90,decode
246,4763.7601,6228.8005,1544.9333,34431.9999,90,decode
247,4714.5312,6047.4707,1636.9333,36640.0002,90,decode
248,4751.9956,6144.0688,1597.0667,36066.9998,90,decode
249,4766.2701,6150.9026,1679.7,36006.0,90,decode
250,4708.8641,6104.7332,1630.5,37216.9998,90,decode
251,4728.7108,6138.8636,1560.6333,35736.0002,90,decode
252,4739.3167,6100.2797,1682.2333,36723.9999,90,decode
253,4701.2257,6058.561,1623.1667,35838.9999,90,decode
254,4745.6452,6105.974,1541.8667,34905.0,90,decode
255,4681.3666,6002.5965,1611.2667,34902.0002,90,decode
256,4750.3712,6186.5644,1608.7,35086.9999,90,decode
257,4746.3077,6125.1025,1614.2667,35468.0001,90,decode
258,4722.1074,6157.7023,1649.1,37729.0,90,decode
259,4757.0943,6126.9103,1629.2333,35015.0,90,decode
260,4753.0111,6173.2742,1608.6667,35739.0001,90,decode
261,4721.4972,6001.9027,1627.2333,35146.0,90,decode
262,4678.0078,5968.888,1626.2,35482.9999,90,decode
263,4721.1737,6150.8242,1646.6333,34631.0,90,decode
264,4736.2261,6030.9759,1675.1,35794.0,90,decode
265,4699.6616,5950.2854,1660.4333,33775.9998,90,decode
266,4770.8058,6303.6089,1645.6,36594.0,90,decode
267,4703.3792,5890.5798,1668.7586,33900.0002,90,decode
268,4773.3854,6352.8521,1621.0,38450.9999,90,decode
269,4755.1264,5920.6555,1689.4667,33383.0,90,decode
270,4758.3857,6148.732,1694.6667,37475.0003,90,decode
271,4802.2488,6222.5557,1545.6,33625.0,90,decode
272,4752.8128,6125.2299,1627.9667,36863.0003,90,decode
273,4711.3004,6124.7827,1572.8667,36208.9998,90,decode
274,4723.298,6102.7238,1587.9333,34714.9999,90,decode
275,4735.111,6016.5427,1593.5,35647.0003,90,decode
276,4777.2893,6195.826,1605.5667,34399.9999,90,decode
277,4699.406,6038.6283,1585.0,35716.0,90,decode
278,4720.529,6016.7454,1587.6667,34953.0001,90,decode
279,4794.5893,6407.2286,1600.7333,36038.9999,90,decode
280,4748.9445,6214.4699,1616.8667,38494.0002,90,decode
281,4772.8816,6302.226,1584.8667,37264.0001,90,decode
282,4786.4447,6225.7946,1624.7667,37326.0,90,decode
283,4733.3698,6184.4096,1639.4,38789.0,90,decode
284,4767.0861,6221.5339,1616.2,34528.0,90,decode
285,4715.4876,5994.2146,1607.9667,34671.0001,90,decode
286,4788.5913,6262.8293,1654.1,35941.9998,90,decode
287,4724.331,6029.7263,1623.0667,34010.9998,90,decode
288,4747.0965,6063.2522,1643.9,36002.0001,90,decode
289,4754.3976,6162.4264,1639.8621,34606.0002,90,decode
290,4746.7444,6140.4073,1583.0667,35853.9997,90,decode
291,4702.0977,5962.4393,1660.7333,34488.0,90,decode
292,4819.2591,6371.0551,1654.1,35774.9999,90,decode
293,4745.2267,6040.9461,1591.7,35799.0,90,decode
294,4785.0227,6321.1944,1699.7667,38575.9999,90,decode
295,4717.5129,6110.8087,1538.2333,34752.9998,90,decode
296,4730.4756,6148.3151,1501.0667,38087.0001,90,decode
297,4808.5968,6404.049,1526.0333,36480.0,90,decode
298,4729.4175,6070.5991,1520.3333,37025.0,90,decode
299,4717.0823,6058.9196,1611.2333,34936.0002,90,decode
300,4816.1512,6437.5384,1611.9667,37467.0,90,decode
301,4699.0893,5935.8287,1613.3,35715.9998,90,decode
302,4826.6019,6488.1242,1629.2667,36239.0,90,decode
303,4691.5244,5830.1583,1581.4333,34302.0002,90,decode
304,4753.5297,6111.8222,1662.3,35640.0,90,decode
305,4718.0815,6027.5642,1630.7,34289.0,90,decode
306,4733.5911,6137.6971,1635.2333,36722.9999,90,decode
307,4782.6786,6422.8594,1654.3,35884.0001,90,decode
308,4695.292,5882.0604,1572.1333,34462.0001,90,decode
309,4723.0101,6120.6527,1553.6333,35252.9998,90,decode
310,4694.4828,6010.3768,1588.1333,34411.0001,90,decode
311,4776.3631,6228.3354,1597.8,39097.9998,90,decode
312,4802.0838,6342.7955,1621.0,35711.0,90,decode
313,4737.3718,6070.6543,1615.4667,37882.0001,90,decode
314,4743.7762,6200.3537,1560.6,36951.0001,90,decode
315,4773.7017,6345.2829,1663.2069,36441.0002,90,decode
316,4729.7412,5908.8347,1607.5333,34483.9998,90,decode
317,4847.1674,6507.6159,1576.1333,37037.0001,90,decode
318,4698.4404,5925.4887,1647.6333,35134.0001,90,decode
319,4752.7623,6171.1388,1574.1333,36007.0,90,decode
320,4757.7719,6162.0331,1639.2333,35172.0001,90,decode
321,4734.6076,6036.8509,1667.2333,35061.9998,90,decode
322,4723.7384,6062.1734,1635.8276,34701.9999,90,decode
323,4744.761,6048.8548,1632.0,35638.0001,90,decode
324,4776.3959,6243.3758,1653.5,35146.9998,90,decode
325,4686.5163,5940.0485,1628.2,36814.0,90,decode
326,4819.1988,6403.8026,1581.8,36097.0001,90,decode
327,4707.4438,6097.7389,1645.1667,37746.9999,90,decode
328,4770.5327,6208.862,1626.3667,35135.0001,90,decode
329,4798.2233,6349.5803,1613.0667,37997.9999,90,decode
330,4706.9283,6005.3841,1617.7667,35727.0,90,decode
331,4796.5686,6289.5742,1684.5333,36326.0001,90,decode
