position,mean_energy_mj,std_energy_mj,min_energy_mj,max_energy_mj,count,phase
323,1023.6037,346.997,798.6633,2344.0,289,decode
324,1029.8974,374.531,802.9106,4364.7722,289,decode
325,1035.4066,390.4744,806.8333,4351.0728,289,decode
326,1029.7737,375.4502,804.7967,4301.832,289,decode
327,1025.4778,343.6864,793.0431,2311.2,288,decode
328,1019.7193,315.2431,797.0097,2205.7333,288,decode
329,1028.2965,350.0239,786.5785,2330.4667,288,decode
330,1020.054,321.5156,803.8362,2190.6,288,decode
331,1021.9202,343.6322,802.9095,2398.0,287,decode
332,1019.4148,326.851,803.6923,2253.5714,287,decode
333,1022.4622,347.3628,804.3644,2431.8571,287,decode
334,1033.359,399.4017,794.1959,4524.8779,287,decode
335,1037.6786,421.6028,800.1478,5127.4559,287,decode
336,1018.077,336.2519,794.0202,2350.7857,287,decode
337,1019.2266,330.7281,806.55,2288.1429,287,decode
338,1027.7568,359.2506,798.2044,2499.8572,287,decode
339,1022.1451,348.2909,786.4949,2415.9286,287,decode
340,1017.7498,325.1884,801.1391,2259.7143,287,decode
341,1026.093,354.1468,799.6373,2448.0,287,decode
342,1049.42,448.4279,800.2556,4364.7722,287,decode
343,1027.7174,359.0905,797.5739,2486.2143,286,decode
344,1036.8761,405.6302,793.2149,4351.0728,286,decode
345,1026.772,357.3225,805.5913,2481.2143,286,decode
346,1021.6863,341.1629,786.5785,2343.1429,286,decode
347,1024.4245,344.7679,793.3469,2371.0,286,decode
348,1021.8186,339.7403,802.9095,2359.0,286,decode
349,1025.0008,356.4494,813.0,2467.9286,286,decode
350,1020.4244,339.4086,796.3939,2301.4286,286,decode
351,1027.3141,363.4221,776.949,2514.3571,286,decode
352,1028.5192,363.44,811.7583,2496.8571,286,decode
353,1027.4923,362.9443,790.3918,2522.5714,286,decode
354,1019.888,337.1498,786.9796,2319.7857,286,decode
355,1024.3216,354.9946,798.4792,2444.3571,286,decode
356,1020.1254,337.7173,804.5983,2324.7143,286,decode
357,1036.3379,407.9641,793.6522,4301.832,286,decode
358,1018.7915,334.7641,793.4747,2324.8667,285,decode
359,1048.0564,455.2074,796.779,4524.8779,285,decode
360,1020.1835,324.6241,793.2149,2215.2666,285,decode
361,1024.9946,347.4132,777.2959,2376.7333,285,decode
362,1035.2099,433.402,786.5785,5755.7629,285,decode
363,1019.4013,326.7413,802.2056,2343.4667,285,decode
364,1033.5626,387.1991,798.7377,4351.0728,285,decode
365,1014.9894,323.1695,793.0431,2264.4,285,decode
366,1019.7266,327.1025,798.4646,2251.1333,285,decode
367,1033.3222,406.4914,803.6337,5127.4559,285,decode
368,1015.1462,316.6353,798.6633,2180.9334,285,decode
369,1022.8603,333.1363,811.92,2255.2667,285,decode
370,1017.1006,328.3213,804.3644,2304.6,285,decode
371,1017.05,320.012,797.0097,2170.625,285,decode
372,1018.1548,332.9011,804.1553,2356.8,285,decode
373,1028.3627,378.3408,805.0684,4301.832,285,decode
374,1021.8162,339.1578,800.1478,2311.2,284,decode
375,1016.7896,318.4246,809.0345,2316.8667,284,decode
376,1019.0281,334.1384,801.9322,2326.1333,284,decode
377,1028.9185,374.6504,793.2149,4364.7722,284,decode
378,1019.3589,336.4531,794.1959,2274.9333,284,decode
379,1019.273,320.7561,786.5785,2215.7333,284,decode
380,1013.8849,307.73,803.1778,2291.2667,284,decode
381,1020.0834,329.2169,794.0202,2370.6,284,decode
382,1046.5235,515.0645,797.5739,7568.6786,284,decode
383,1031.3624,377.9515,798.2044,4524.8779,284,decode
384,1032.4775,381.4125,786.4949,4351.0728,284,decode
385,1013.5561,310.9702,799.6373,2256.0667,284,decode
386,1021.1219,327.722,801.1885,2344.1875,284,decode
387,1012.4549,309.9358,800.2556,2273.0,284,decode
388,1027.1459,376.0615,811.3956,4301.832,284,decode
389,1013.7845,314.2948,811.5259,2383.0,283,decode
390,1016.4071,324.8714,803.887,2263.2,283,decode
391,1012.4614,312.078,793.3469,2214.5625,283,decode
392,1016.4927,328.1725,811.3659,2333.2,283,decode
393,1013.0988,316.0273,804.9837,2223.8667,283,decode
394,1026.4931,378.2312,793.2149,4364.7722,283,decode
395,1013.6272,311.5931,776.949,2229.3125,283,decode
396,1017.788,334.0665,786.5785,2360.8667,283,decode
397,1012.352,318.9041,802.3866,2274.4,283,decode
398,1011.432,312.427,786.9796,2174.2667,283,decode
399,1013.7995,312.7848,808.5656,2207.1333,283,decode
400,1027.2516,404.9728,798.4792,5127.4559,283,decode
401,1010.9421,316.051,795.9592,2268.3333,283,decode
402,1020.8556,329.3575,805.8889,2296.4,283,decode
403,1037.8314,421.1898,793.4747,4351.0728,283,decode
404,1010.3178,318.0134,793.0431,2268.7333,282,decode
405,1019.8776,334.1911,777.2959,2324.8667,282,decode
406,1021.3253,339.8535,798.2044,2382.2667,282,decode
407,1031.2145,419.8023,803.8362,5755.7629,282,decode
408,1030.072,396.4772,804.3644,4524.8779,282,decode
409,1015.0378,323.6768,808.9322,2312.4,282,decode
410,1019.3527,333.6439,801.5258,2343.4667,282,decode
411,1013.551,308.9177,793.2149,2182.6667,282,decode
412,1025.0878,377.4627,798.6633,4364.7722,282,decode
413,1014.098,317.6821,786.5785,2227.125,282,decode
414,1018.0995,327.7553,801.9322,2291.8667,282,decode
415,1013.7694,313.5913,797.0097,2179.9333,282,decode
416,1013.1407,312.621,804.1553,2191.4667,282,decode
417,1016.1968,317.4846,801.1391,2230.8667,282,decode
418,1012.7703,310.0438,813.1694,2168.3333,282,decode
419,1031.2237,385.5485,810.3833,4301.832,282,decode
420,1018.7026,329.7767,797.5739,2288.2667,281,decode
421,1017.8404,318.308,806.181,2223.8667,281,decode
422,1016.7043,331.4637,801.1885,2316.8667,281,decode
423,1031.9648,386.9049,794.1959,4351.0728,280,decode
424,1014.3418,314.26,804.9741,2334.6875,280,decode
425,1013.8498,319.8983,794.0202,2238.2667,280,decode
426,1011.8132,311.5936,806.5778,2213.3333,280,decode
427,1019.957,330.4427,803.1778,2291.2667,280,decode
428,1015.5948,338.8127,786.4949,2370.6,280,decode
429,1029.8014,383.7113,793.2149,4364.7722,280,decode
430,1019.1321,334.9745,798.2044,2325.1333,280,decode
431,1014.5316,313.9061,786.5785,2207.6875,280,decode
432,1043.9189,453.8501,804.5983,5127.4559,280,decode
433,1014.1942,308.5204,802.2056,2212.25,280,decode
434,1028.5402,376.2409,793.6522,4301.832,280,decode
435,1013.7211,308.7046,802.3866,2296.375,279,decode
436,1018.9146,333.3817,793.3469,2319.1333,279,decode
437,1013.7902,310.5485,810.8824,2278.8125,279,decode
438,1017.8607,322.1853,808.1707,2214.5625,279,decode
439,1010.5459,299.5257,796.3939,2253.4375,279,decode
440,1007.3968,297.0359,776.949,2088.125,279,decode
441,1012.4314,303.0076,806.8333,2215.8125,279,decode
442,1016.7003,320.8785,793.0431,2229.3125,279,decode
443,1024.5404,363.5453,786.9796,4351.0728,279,decode
444,1015.5395,310.1628,812.563,2186.3125,279,decode
445,1035.2632,490.6269,803.8362,7568.6786,279,decode
446,1013.7641,309.4909,793.2149,2155.1875,279,decode
447,1032.881,394.1412,793.4747,4364.7722,279,decode
448,1005.1914,285.555,786.5785,2093.3529,279,decode
449,1017.6846,319.0577,804.7478,2173.125,279,decode
450,1024.0875,375.9383,777.2959,4301.832,279,decode
451,1011.6643,301.4771,796.779,2316.5625,278,decode
