round,step,time_s,step_energy_mj,num_active,num_prefill
0,311,17.6067,40045.9999,29,0
0,312,17.6614,38768.9999,29,0
0,313,17.7135,39022.0,29,0
0,314,17.7655,38898.0002,29,0
0,315,17.8167,36638.9998,29,0
0,316,17.8682,40157.0002,29,0
0,317,17.9219,40779.9997,29,0
0,318,17.976,39208.0001,29,0
0,319,18.0256,40539.9998,0,1
0,320,18.0826,39321.0002,30,0
0,321,18.1349,39791.9999,30,0
0,322,18.186,39411.9999,30,0
0,323,18.2373,37528.9999,30,0
0,324,18.2926,39276.9998,30,0
0,325,18.3443,39952.0003,30,0
0,326,18.3962,39234.0,30,0
0,327,18.4463,39107.0,30,0
0,328,18.4981,35895.0001,30,0
0,329,18.5493,40104.9999,30,0
0,330,18.6037,38812.0,30,0
0,331,18.6557,39045.0001,30,0
0,332,18.7069,39205.9999,30,0
0,333,18.7592,36619.0,30,0
0,334,18.8124,38796.0,30,0
0,335,18.8652,40504.0001,30,0
0,336,18.9185,39502.9999,30,0
0,337,18.9692,38722.0,30,0
0,338,19.0202,36921.0,30,0
0,339,19.0702,37722.0,30,0
0,340,19.121,36507.9999,30,0
0,341,19.1714,38738.0,30,0
0,342,19.226,40004.0001,30,0
0,343,19.2786,39850.0,30,0
0,344,19.329,39652.0001,30,0
0,345,19.3809,35982.0001,30,0
0,346,19.4309,39917.9997,30,0
0,347,19.4854,38216.0,30,0
0,348,19.536,39818.0001,30,0
0,349,19.5891,39949.0,30,0
0,350,19.6409,36140.0,30,0
0,351,19.692,37192.9998,30,0
0,352,19.7426,37892.0001,30,0
0,353,19.7954,38571.0002,30,0
0,354,19.8487,40178.9998,30,0
0,355,19.9017,36251.9999,30,0
0,356,19.9525,40955.0002,30,0
0,357,20.007,39785.0,0,1
0,358,20.063,41157.0002,31,0
0,359,20.1205,39170.9998,31,0
0,360,20.1715,39545.0,31,0
0,361,20.2236,39217.9999,31,0
0,362,20.2812,39316.0001,31,0
0,363,20.3318,43303.0002,31,0
0,364,20.3895,40057.9997,31,0
0,365,20.4416,40228.0002,31,0
0,366,20.492,39137.0,31,0
0,367,20.5432,37527.0,31,0
0,368,20.5955,38184.0,31,0
0,369,20.65,40631.9997,31,0
0,370,20.7038,35672.0002,31,0
0,371,20.756,38638.0001,31,0
0,372,20.8105,39363.0,31,0
0,373,20.8626,39705.9999,31,0
0,374,20.9131,39513.9998,31,0
0,375,20.9654,36185.0003,31,0
0,376,21.0155,41063.9998,31,0
0,377,21.0697,41534.0,31,0
0,378,21.1242,37589.0,31,0
0,379,21.1793,40064.9999,31,0
0,380,21.2348,39099.0001,31,0
0,381,21.2873,37290.0,31,0
0,382,21.3398,38762.0,31,0
0,383,21.3937,40092.0,31,0
0,384,21.4463,36683.0001,31,0
0,385,21.497,37975.0,31,0
0,386,21.5477,37174.9997,31,0
0,387,21.5978,39406.0003,31,0
0,388,21.6532,39939.0,31,0
0,389,21.7044,40803.9999,31,0
0,390,21.7555,38993.0001,31,0
0,391,21.8068,36413.9998,31,0
0,392,21.8579,40486.0001,31,0
0,393,21.912,40318.0001,31,0
0,394,21.9648,40724.9998,31,0
0,395,22.0164,41188.0002,0,1
0,396,22.0737,39459.9999,32,0
0,397,22.1252,40078.0001,32,0
0,398,22.1775,40986.9999,32,0
0,399,22.2334,39832.0001,32,0
0,400,22.2858,41200.9999,32,0
0,401,22.3375,40301.0001,32,0
0,402,22.3888,40980.9998,32,0
0,403,22.4468,40107.0,32,0
0,404,22.4976,39017.0003,32,0
0,405,22.5493,37798.9997,32,0
0,406,22.6028,40302.0,32,0
0,407,22.657,40201.0001,32,0
0,408,22.7095,37111.0001,32,0
0,409,22.7606,38984.0001,32,0
0,410,22.8151,39812.0,32,0
0,411,22.868,37885.9999,32,0
0,412,22.9209,40075.0002,32,0
0,413,22.9751,40228.9999,32,0
0,414,23.0273,40860.9999,32,0
0,415,23.0789,39148.0,32,0
0,416,23.1307,37317.0,32,0
0,417,23.1825,39236.9999,32,0
0,418,23.2357,41231.9999,32,0
0,419,23.2886,37182.0,32,0
0,420,23.3412,40105.9998,32,0
0,421,23.3953,39528.0001,32,0
0,422,23.4482,39761.0,32,0
0,423,23.4995,38917.0001,32,0
0,424,23.5512,36856.0001,32,0
